workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4260.000000006732,0.20423279662488908,757,426
WS_8_20,3750.0000000048767,0.17978239139509852,707,375
WS_13_20,3060.0000000023665,0.14670243137832306,563,306
WS_19_20,4920.000000009133,0.23587449751050038,896,492
WS_25_20,4970.000000009315,0.23827159606244064,913,497
WS_30_20,4020.000000005859,0.19272672357557588,746,402
