robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1194.5999999994613,8615.600000014872,1125.2499999995243,0,5536.050000011374,16.050000000000093,1335.9499999993327,2831.9999999993397,6735.99999999355,16487.550000025232,0.9250455858914031
AMR_02,1067.8999999995765,8137.0000000208365,1025.9499999996146,0,6005.650000013083,14.100000000000065,1572.8999999991172,2136.000000000361,6827.99999999345,16250.60000003311,0.9117513395316137
AMR_03,1230.7999999994283,8632.90000001462,1160.4499999994923,0,4926.500000009157,16.750000000000103,1856.0999999988596,2607.999999999833,6787.999999993727,15967.400000022699,0.8958622044003374
AMR_04,1122.199999999527,8442.950000017385,1069.3499999995752,0,5331.55000001063,15.15000000000008,1842.2999999988722,2607.9999999997685,6847.999999993199,15981.200000027116,0.8966364631039876
AMR_05,1194.5999999994613,9046.050000008609,1102.2499999995453,0,5415.500000010936,16.100000000000094,1048.9999999995937,2503.9999999999163,7643.999999992004,16774.50000001855,0.9411451174085145
AMR_06,1013.5999999996259,8854.500000011396,1077.349999999568,0,5728.000000012073,13.500000000000057,1136.549999999514,2995.99999999916,6891.999999993195,16686.95000002266,0.9362330630983917
AMR_07,1158.3999999994942,8377.30000001834,1080.8999999995647,0,5471.400000011139,15.400000000000084,1720.0999999989833,2547.999999999858,6635.999999994004,16103.400000028538,0.9034925800283985
AMR_08,1140.2999999995106,8474.650000016924,1067.449999999577,0,5435.250000011008,15.200000000000081,1690.64999999901,2302.000000000209,7043.999999993171,16132.850000027018,0.9051448929859364
AMR_09,1122.199999999527,8996.45000000933,1158.3999999994942,0,5428.000000010981,15.10000000000008,1103.3499999995443,2937.9999999991387,7019.999999993136,16720.150000019334,0.9380957724426223
AMR_10,1031.6999999996094,8461.350000017117,1217.2499999994407,0,5676.150000011884,13.900000000000063,1423.1499999992534,2739.9999999999322,6391.99999999448,16400.35000002805,0.9201531685773086
AMR_11,1212.6999999994448,8439.600000017434,1154.8499999994974,0,5282.1000000104505,16.250000000000096,1717.9999999989852,2749.9999999993884,6467.99999999426,16105.500000026826,0.9036104020049072
AMR_12,1303.1999999993625,8885.20000001095,1153.8499999994983,0,5085.100000009734,17.450000000000113,1378.6999999992938,2773.9999999994743,7035.999999993445,16444.800000019542,0.9226470670816308
AMR_13,1230.7999999994283,8602.400000015065,1151.2999999995006,0,5176.500000010066,16.700000000000102,1645.799999999051,2581.9999999997003,6739.99999999399,16177.70000002406,0.9076612337718282
AMR_14,1158.3999999994942,8128.050000020804,1082.5499999995632,0,5906.500000012722,15.300000000000082,1532.6999999991538,2362.000000000026,6515.999999994253,16290.800000032583,0.9140067887980171
