workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4370.000000007132,0.24518192274448553,757,437
WS_8_20,4040.0000000059317,0.2266670407065353,707,404
WS_13_20,3280.000000003167,0.18402670631610446,563,328
WS_19_20,4860.000000008915,0.27267371728568435,896,486
WS_25_20,5210.000000010188,0.2923107133865407,913,521
WS_30_20,4220.000000006587,0.23676606727268998,746,422
