task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1862.7499999988536,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,4336.2500000070095,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,189.40000000000882,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,108.24999999999599,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,2750.900000001242,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,1622.549999999072,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,2718.8500000011254,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,5720.150000012044,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,4839.800000008841,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1993.199999998735,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,5110.550000009826,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,4475.700000007517,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,3791.050000005026,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,4732.850000008452,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,6187.0000000137425,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,9337.850000004362,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,5556.350000011448,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,8794.600000012268,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,1928.0999999987941,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,2095.599999998858,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,6151.650000013614,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,6240.900000013939,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,2690.150000001021,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,5598.550000011602,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,8853.50000001141,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,13934.999999937465,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,10003.099999994682,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,5096.600000009776,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,10065.549999993773,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,5557.100000011451,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,14097.4999999351,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,9540.900000001408,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,5828.000000012436,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,5325.100000010607,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,14307.049999932051,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,7754.800000019446,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,12720.699999955135,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,16430.54999990115,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,6007.000000013088,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,10677.39999998487,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,6529.550000014989,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,12942.199999951912,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,17479.499999885888,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,13543.899999943156,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,13040.199999950486,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,6699.800000015608,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,13742.699999940263,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,8133.450000020824,4,4,completed
