robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1502.2999999991814,11998.84999996564,1546.649999999141,0,6969.150000016588,20.550000000000157,1679.0499999990207,4063.9999999976303,9135.999999996699,22037.499999980548,0.9292034465455944
AMR_02,1520.399999999165,12327.24999996086,1610.399999999083,0,6854.500000016171,20.75000000000016,1383.2499999992897,4603.999999996683,9067.999999996222,22333.29999997528,0.941675749641841
AMR_03,1520.399999999165,11611.049999971283,1515.7499999991692,0,7196.200000017414,20.900000000000162,1852.2499999988631,4025.999999997844,8831.99999999537,21864.29999998703,0.9219005293845818
AMR_04,1665.1999999990333,12121.349999963857,1613.1499999990806,0,6581.400000015177,22.95000000000019,1712.4999999989902,4529.999999996744,8859.999999994801,22004.04999997715,0.9277930390451912
AMR_05,1610.8999999990826,12645.399999956231,1578.4499999991122,0,6167.00000001367,21.950000000000177,1692.849999999008,4679.999999996604,9599.99999999881,22023.699999968096,0.9286215743924958
AMR_06,1592.799999999099,12198.14999996274,1571.7999999991182,0,6370.700000014411,21.800000000000175,1961.299999998764,4149.9999999972315,9383.999999998348,21755.249999975367,0.9173024744392966
AMR_07,1592.799999999099,12022.89999996529,1558.89999999913,0,6650.80000001543,21.800000000000175,1869.3499999988476,3597.999999998238,9772.000000000407,21847.199999978948,0.9211795138908346
AMR_08,1466.0999999992143,12191.149999962841,1536.9999999991498,0,7042.000000016853,20.00000000000015,1460.2999999992196,4305.999999997209,9287.999999997868,22256.24999997806,0.9384269634567557
AMR_09,1574.6999999991156,12526.699999957958,1546.4999999991412,0,5995.500000013046,21.55000000000017,2051.599999998698,4041.99999999749,9972.000000001777,21664.94999996926,0.9134950066580684
AMR_10,1574.6999999991156,11613.29999997125,1516.1499999991688,0,6965.700000016575,21.650000000000173,2025.049999998706,3777.9999999981374,8919.99999999518,21691.49999998611,0.914614478082752
AMR_11,1556.599999999132,12104.499999964102,1518.099999999167,0,6947.150000016508,21.050000000000164,1569.1499999991206,4037.999999997664,9399.999999998272,22147.39999997891,0.9338373414417453
AMR_12,1556.599999999132,11812.949999968345,1523.4499999991622,0,7223.050000017512,21.300000000000168,1579.1999999991115,3689.9999999982115,9367.999999998372,22137.34999998415,0.9334135867221575
AMR_13,1429.8999999992473,11545.99999997223,1469.2999999992114,0,7025.150000016792,19.650000000000144,2226.5499999993344,4275.9999999972315,8531.999999993719,21489.99999998748,0.9061183013622606
AMR_14,1520.399999999165,11820.79999996823,1598.0499999990943,0,6912.750000016383,20.80000000000016,1843.7499999988709,4325.999999997293,8639.99999999421,21872.79999998287,0.9222589288986728
AMR_15,1484.1999999991979,11885.999999967282,1573.9499999991162,0,7004.150000016715,20.350000000000154,1747.899999998958,4443.999999997162,8691.999999994236,21968.64999998231,0.9263004104801114
AMR_16,1538.4999999991485,12017.549999965368,1548.0999999991398,0,6878.000000016256,21.050000000000164,1713.3499999989895,4149.999999997447,9131.999999997204,22003.19999997991,0.9277571990938811
AMR_17,1556.599999999132,11904.999999967005,1574.199999999116,0,7008.9000000167325,21.45000000000017,1650.3999999990467,4057.9999999977244,8951.999999995718,22066.14999998199,0.9304114637319765
AMR_18,1628.9999999990662,12049.04999996491,1543.0999999991443,0,6681.700000015542,22.20000000000018,1791.4999999989184,4089.9999999975307,9259.99999999748,21925.049999978663,0.9244620317950148
AMR_19,1502.2999999991814,11837.799999967983,1547.0999999991407,0,6973.1500000166025,20.600000000000158,1835.5999999988783,4313.999999997165,8743.999999994683,21880.949999982906,0.9226025707858826
AMR_20,1538.4999999991485,12134.399999963667,1546.1499999991415,0,6768.750000015859,21.100000000000165,1707.6499999989946,3903.9999999976303,9551.999999998945,22008.899999977813,0.9279975375915948
AMR_21,1520.399999999165,12035.149999965111,1568.9999999991207,0,6940.800000016485,20.85000000000016,1630.349999999065,4027.999999997847,9323.999999997231,22086.19999997988,0.9312568649390687
AMR_22,1520.399999999165,11650.649999970707,1509.5499999991748,0,7205.500000017448,20.85000000000016,1809.599999998902,4447.999999996961,8447.999999993272,21906.949999986493,0.9236988516532014
AMR_23,1447.9999999992308,11562.299999971992,1492.6999999991901,0,7716.200000019306,19.900000000000148,1477.449999999204,3685.999999998348,8943.999999994896,22239.099999989718,0.9377038397314039
AMR_24,1447.9999999992308,11680.749999970269,1483.0999999991989,0,7515.250000018575,19.800000000000146,1569.6499999991202,3957.99999999765,8971.999999995433,22146.899999987272,0.9338162591177295
AMR_25,1538.4999999991485,12098.899999964184,1551.3499999991368,0,6584.80000001519,20.900000000000162,1922.0999999987996,4431.999999996942,8951.999999995785,21794.44999997766,0.918955328669892
AMR_26,1647.0999999990497,12273.199999961647,1617.8999999990763,0,6816.550000016033,22.450000000000184,1339.3499999993296,4013.9999999978554,9415.999999998345,22377.199999975805,0.9435267777214269
AMR_27,1665.1999999990333,11949.649999966356,1579.3499999991113,0,6580.3500000151735,22.600000000000186,1919.399999998802,4039.9999999975403,9103.99999999638,21797.149999979672,0.9190691732215674
AMR_28,1411.7999999992637,12264.999999961767,1519.0999999991661,0,6617.550000015309,19.500000000000142,1883.5999999988346,4903.9999999963175,8851.999999995676,21832.949999975506,0.9205786676461841
AMR_29,1538.4999999991485,11668.049999970453,1518.6499999991665,0,7375.000000018064,21.150000000000166,1595.199999999097,3925.9999999979286,8899.999999995487,22121.349999986836,0.9327389523424752
AMR_30,1538.4999999991485,12026.599999965236,1599.6999999990928,0,6239.100000013932,21.150000000000166,2291.4999999995707,4409.99999999716,8875.999999996184,21425.04999997741,0.9033797074263538
AMR_31,1610.8999999990826,12307.699999961145,1568.749999999121,0,6354.650000014352,22.20000000000018,1852.349999998863,4211.9999999972115,9483.999999998485,21864.1999999737,0.9218963129191461
AMR_32,1592.799999999099,12139.69999996359,1570.7499999991192,0,7124.800000017154,21.800000000000175,1266.6999999993957,4417.999999997032,8983.999999995372,22449.84999997896,0.9465900394523188
AMR_33,1502.2999999991814,11605.449999971364,1505.6999999991783,0,7411.750000018198,20.500000000000156,1670.8499999990281,4173.999999997593,8419.999999993142,22045.699999987923,0.9295491966655506
AMR_34,1520.399999999165,11371.999999974762,1511.9499999991726,0,7610.700000018922,20.900000000000162,1680.5999999990192,3703.9999999981637,8767.999999994394,22035.949999992023,0.9291380913405356
AMR_35,1574.6999999991156,11942.949999966453,1571.0999999991188,0,6263.650000014021,21.650000000000173,2342.4999999997563,4343.999999997193,8791.999999995609,21374.04999997871,0.9012293103408104
AMR_36,1447.9999999992308,12063.999999964692,1464.6499999992157,0,6979.400000016625,19.650000000000144,1740.8499999989644,3767.99999999793,9800.00000000027,21975.699999979763,0.9265976712536013
AMR_37,1502.2999999991814,11860.799999967649,1548.2499999991396,0,6789.350000015934,20.550000000000157,1995.299999998733,4271.999999997247,8787.999999994827,21721.2499999819,0.9158688763825067
AMR_38,1520.399999999165,11867.449999967552,1582.7499999991082,0,7021.90000001678,20.600000000000158,1703.4499999989985,4217.999999997335,8859.999999995322,22013.0999999826,0.928174629116493
AMR_39,1502.2999999991814,11476.999999973234,1519.4999999991658,0,7285.200000017738,20.550000000000157,1911.9999999988088,3599.999999998328,8891.999999996324,21804.549999989318,0.9193811916226295
AMR_40,1574.6999999991156,11991.199999965751,1557.3499999991313,0,7364.750000018027,21.35000000000017,1207.1999999994498,3851.999999998152,9359.999999998656,22509.349999982023,0.9490988360523124
