job_id,task_id,store_id,robot,rack_id,workstation,covered_skus,covered_lines,dispatch_time_s,completion_time_s,station_release_time_s,to_pickup_time_s,pickup_wait_time_s,to_dropoff_entry_time_s,to_workstation_time_s,dropoff_wait_time_s,to_ingestor_exit_time_s,to_return_time_s,return_wait_time_s,idle_time_s,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m
J000001,2023-03-03/AMPP,AMPP,AMR_27,G11_15,WS_13_20,"[""101281"", ""110225"", ""110231"", ""112357""]",6,0.05,63.84999999999851,39.299999999999905,0.05,0.05,4.099999999999993,29.20000000000028,29.25000000000028,39.24999999999991,39.299999999999905,59.79999999999874,63.84999999999851,18.100000000000122,36.35000000000007,6.649999999999984,0,2.499999999999999,0.2,0,0.0,36.00000000000003
J000002,2023-03-03/BAMP,BAMP,AMR_03,G27_6,WS_19_20,"[""110134"", ""110393"", ""112009"", ""120450""]",4,0.05,227.80000000001755,155.40000000000109,0.05,30.900000000000304,34.95000000000015,145.2999999999988,145.3499999999988,155.35000000000107,155.40000000000109,223.75000000001663,227.80000000001755,18.100000000000122,130.89999999999552,15.250000000000082,0,63.24999999999854,0.25,0,30.00000000000003,112.000000000001
J000003,2023-03-03/APUR,APUR,AMR_02,G29_5,WS_25_20,"[""110569""]",2,0.05,189.40000000000882,124.69999999999506,0.05,60.599999999998694,64.64999999999847,114.59999999999563,114.64999999999563,124.64999999999506,124.69999999999506,185.3500000000079,189.40000000000882,18.100000000000122,107.24999999999605,13.350000000000055,0,50.399999999999274,0.25,0,36.000000000000036,84.00000000000077
J000004,2023-03-03/ALMA,ALMA,AMR_01,G32_12,WS_2_20,"[""112357"", ""113144""]",2,0.05,420.4500000000613,192.70000000000957,0.05,44.399999999999615,48.449999999999385,182.60000000000727,182.65000000000728,192.65000000000956,192.70000000000957,416.4000000000604,420.4500000000613,18.100000000000122,193.55000000000976,21.000000000000163,0,187.50000000000838,0.25,0,34.0,179.99999999999724
J000005,2023-03-03/BANT,BANT,AMR_04,G20_14,WS_30_20,"[""110189"", ""112285""]",2,0.05,139.84999999999755,78.39999999999769,0.05,17.050000000000107,21.100000000000165,68.29999999999826,68.34999999999826,78.34999999999769,78.39999999999769,135.79999999999663,139.84999999999755,18.100000000000122,86.34999999999724,11.450000000000028,0,23.6500000000002,0.25,0,14.0,80.00000000000006
J000006,2023-03-03/AUST,AUST,AMR_09,G8_14,WS_8_20,"[""110569""]",1,0.05,108.24999999999599,68.39999999999826,0.05,21.950000000000177,26.000000000000234,58.299999999998825,58.34999999999882,68.34999999999826,68.39999999999826,104.19999999999622,108.24999999999599,18.100000000000122,67.24999999999832,11.450000000000028,0,11.150000000000023,0.25,0,21.999999999999986,44.00000000000004
J000007,2023-03-03/AMPP,AMPP,AMR_36,G14_9,WS_13_20,"[""110380"", ""110485"", ""111212"", ""111237""]",5,0.05,138.59999999999727,103.69999999999625,0.05,11.450000000000028,15.500000000000085,93.59999999999683,93.64999999999682,103.64999999999625,103.69999999999625,134.54999999999634,138.59999999999727,18.100000000000122,70.09999999999816,11.450000000000028,0,38.64999999999994,0.25,0,6.0,60.0000000000005
J000008,2023-03-03/BAMP,BAMP,AMR_13,G6_15,WS_19_20,"[""101012"", ""110543"", ""112324""]",3,0.05,202.5000000000118,121.29999999999525,0.05,19.25000000000014,23.300000000000196,111.19999999999582,111.24999999999582,121.24999999999525,121.29999999999525,198.45000000001087,202.5000000000118,18.100000000000122,97.99999999999658,10.450000000000014,0,75.64999999999785,0.25,0,15.999999999999979,80.00000000000018
J000009,2023-03-03/ALMA,ALMA,AMR_40,G33_15,WS_2_20,"[""110109"", ""110465""]",2,0.05,238.85000000002006,159.35000000000198,0.05,45.14999999999957,49.19999999999934,149.2499999999997,149.2999999999997,159.30000000000197,159.35000000000198,234.80000000001914,238.85000000002006,18.100000000000122,158.20000000000172,10.500000000000014,0,51.7499999999992,0.25,0,46.0,147.99999999999977
J000010,2023-03-03/BANT,BANT,AMR_05,G21_9,WS_30_20,"[""101330"", ""110163""]",2,0.05,110.29999999999588,61.24999999999866,0.05,3.399999999999996,7.4499999999999815,51.14999999999923,51.19999999999923,61.19999999999866,61.24999999999866,106.2499999999961,110.29999999999588,18.100000000000122,79.14999999999765,9.5,0,3.2499999999999964,0.25,0,2.0,88.00000000000034
