task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,738.8999999998757,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,846.1499999997782,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,529.9000000000658,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1164.6499999994885,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,559.8000000000386,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,750.4999999998652,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,992.7499999996448,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,976.09999999966,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,344.05000000004395,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,1294.1999999993707,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,2020.2499999987103,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,2151.649999999062,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,846.8999999997775,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2506.1000000003514,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1525.6499999991602,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,2198.099999999231,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,3633.9000000044543,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,3938.700000005563,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1476.6499999992047,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,2595.1500000006754,12,12,completed
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,2965.300000002022,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,1807.0999999989042,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,1409.6499999992657,3,3,completed
2023-01-03/HQMW,2023-01-03,HQMW,WS_19_20,0.0,2044.849999998688,1,1,completed
2023-01-03/IPBC,2023-01-03,IPBC,WS_8_20,0.0,2805.5000000014406,3,3,completed
2023-01-03/IPGD,2023-01-03,IPGD,WS_25_20,0.0,3001.6500000021542,3,3,completed
2023-01-03/IPMG,2023-01-03,IPMG,WS_25_20,0.0,3128.000000002614,1,1,completed
2023-01-03/JJNG,2023-01-03,JJNG,WS_19_20,0.0,2115.049999998929,1,1,completed
2023-01-03/JLTS,2023-01-03,JLTS,WS_25_20,0.0,3368.050000003487,1,1,completed
2023-01-03/JMNS,2023-01-03,JMNS,WS_2_20,0.0,603.399999999999,1,1,completed
2023-01-03/KAMP,2023-01-03,KAMP,WS_8_20,0.0,3108.200000002542,2,2,completed
2023-01-03/KBES,2023-01-03,KBES,WS_2_20,0.0,3098.050000002505,119,119,completed
2023-01-03/KCTJ,2023-01-03,KCTJ,WS_30_20,0.0,2007.5999999987218,11,11,completed
2023-01-03/KELS,2023-01-03,KELS,WS_30_20,0.0,2226.149999999333,5,5,completed
2023-01-03/KIDP,2023-01-03,KIDP,WS_25_20,0.0,3677.6000000046133,4,4,completed
2023-01-03/KJIN,2023-01-03,KJIN,WS_30_20,0.0,3367.450000003485,29,29,completed
2023-01-03/KJRH,2023-01-03,KJRH,WS_2_20,0.0,6171.500000013686,96,96,completed
2023-01-03/KJSC,2023-01-03,KJSC,WS_25_20,0.0,4087.7000000061053,9,9,completed
2023-01-03/KLGU,2023-01-03,KLGU,WS_2_20,0.0,7076.95000001698,17,17,completed
2023-01-03/KOLA,2023-01-03,KOLA,WS_19_20,0.0,5113.900000009839,167,167,completed
2023-01-03/KOMA,2023-01-03,KOMA,WS_25_20,0.0,4781.60000000863,26,26,completed
2023-01-03/KPAS,2023-01-03,KPAS,WS_30_20,0.0,6131.2000000135395,120,120,completed
2023-01-03/KPBR,2023-01-03,KPBR,WS_2_20,0.0,7922.650000020057,18,18,completed
2023-01-03/KTUN,2023-01-03,KTUN,WS_8_20,0.0,6003.9500000130765,146,146,completed
2023-01-03/KULA,2023-01-03,KULA,WS_19_20,0.0,5826.6500000124315,11,11,completed
