workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5440.000000011025,0.23717965487120463,757,544
WS_8_20,4980.000000009351,0.21712402229015132,707,498
WS_13_20,3980.0000000057134,0.173524821026992,563,398
WS_19_20,6290.000000014117,0.27423897594489005,896,629
WS_25_20,6470.000000014772,0.2820868321722587,913,647
WS_30_20,5300.000000010516,0.2310757666943623,746,530
