robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1339.3999999993296,10841.54999998248,1475.249999999206,0,7811.5500000196525,18.250000000000124,1450.1999999992288,3785.999999998054,7883.99999999242,21486.00000000067,0.9367724383368627
AMR_02,1592.799999999099,10875.89999998198,1539.8999999991472,0,7617.800000018948,21.650000000000173,1288.1499999993762,3439.9999999986576,8219.999999992086,21648.049999999173,0.9438376889014668
AMR_03,1502.2999999991814,11385.549999974564,1556.649999999132,0,7216.500000017488,20.550000000000157,1254.6499999994066,3813.9999999979036,8551.999999993983,21681.549999990366,0.9452982621433933
AMR_04,1447.9999999992308,10991.899999980293,1461.5999999992184,0,7821.600000019689,19.900000000000148,1193.1999999994625,4137.9999999975125,7703.999999992621,21742.999999998432,0.9479774330613564
AMR_05,1538.4999999991485,10691.199999984668,1489.3999999991931,0,7765.250000019484,20.900000000000162,1430.9499999992463,3237.9999999988872,8263.999999992198,21505.250000002496,0.9376117229612552
AMR_06,1466.0999999992143,10715.09999998432,1516.3999999991686,0,7487.300000018473,20.05000000000015,1731.2499999989732,3635.9999999984016,7851.9999999921965,21204.950000001176,0.9245188828219185
AMR_07,1520.399999999165,11158.34999997787,1527.1499999991588,0,7204.750000017445,20.80000000000016,1504.7499999991792,4001.999999998002,8055.999999992252,21431.449999993638,0.9343941019076595
AMR_08,1502.2999999991814,10763.749999983613,1517.3499999991677,0,7976.550000020253,20.350000000000154,1155.8999999994965,3915.9999999980255,7603.999999992809,21780.30000000221,0.9496036832686311
AMR_09,1447.9999999992308,10920.64999998133,1526.7999999991591,0,7725.800000019341,19.700000000000145,1295.2499999993697,3823.999999998028,7915.999999992453,21640.949999999062,0.9435281345724946
AMR_10,1538.4999999991485,11052.449999979412,1518.6999999991665,0,7460.400000018375,21.100000000000165,1345.0499999993244,3903.999999997948,8075.999999992064,21591.1499999961,0.9413568943494681
AMR_11,1502.2999999991814,11008.149999980056,1521.499999999164,0,7443.400000018313,20.600000000000158,1440.2499999992378,3401.9999999986385,8431.99999999322,21495.949999996712,0.9372062503892571
AMR_12,1574.6999999991156,10665.949999985036,1477.8499999992036,0,7249.850000017609,21.40000000000017,1946.4499999987775,3395.999999998687,8115.999999992282,20989.750000000964,0.9151363347101115
AMR_13,1556.599999999132,10821.499999982772,1556.4499999991322,0,7556.150000018723,21.200000000000166,1424.2999999992523,4003.9999999976358,7607.999999992932,21511.89999999976,0.9379016576495349
AMR_14,1447.9999999992308,10974.699999980543,1488.7499999991937,0,7875.700000019886,19.750000000000146,1129.2999999995207,4229.999999997407,7655.999999992701,21806.899999998852,0.9507634220220804
AMR_15,1357.499999999313,10467.04999998793,1415.5999999992603,0,7879.200000019899,18.500000000000128,1798.3499999989122,3061.9999999992183,8231.999999992086,21137.8500000064,0.9215933764173989
