workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,3980.0000000057134,0.2385490464049924,713,398
WS_8_20,4220.000000006587,0.2529339135249231,836,422
WS_13_20,4140.0000000062955,0.24813895781827955,850,414
WS_19_20,3740.0000000048403,0.2241641792850617,789,374
WS_25_20,3960.0000000056407,0.2373503074783315,797,396
WS_30_20,4030.0000000058953,0.24154589372164462,848,403
