task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,1117.899999999531,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,6493.000000014856,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,227.00000000001737,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1670.6499999990283,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,5730.900000012083,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,246.60000000002182,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,10878.799999981939,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2561.6000000005533,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,11172.79999997766,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,2984.00000000209,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,3362.4000000034666,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,6541.250000015031,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,493.3500000000779,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,664.4999999999434,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,4124.100000006238,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,6708.65000001564,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,11622.499999971116,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,11819.549999968249,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,352.6500000000459,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,11949.199999966362,3,3,completed
2023-02-03/JKTP,2023-02-03,JKTP,WS_8_20,0.0,4402.750000007251,10,10,completed
2023-02-03/KBES,2023-02-03,KBES,WS_2_20,0.0,2946.050000001952,1,1,completed
2023-02-03/KELS,2023-02-03,KELS,WS_30_20,0.0,809.6499999998114,6,6,completed
2023-02-03/KIDP,2023-02-03,KIDP,WS_25_20,0.0,11681.199999970262,1,1,completed
2023-02-03/KJIN,2023-02-03,KJIN,WS_30_20,0.0,2925.700000001878,40,40,completed
2023-02-03/KJRH,2023-02-03,KJRH,WS_2_20,0.0,7605.450000018903,137,137,completed
2023-02-03/KJSC,2023-02-03,KJSC,WS_25_20,0.0,13378.599999945562,57,57,completed
2023-02-03/KKCH,2023-02-03,KKCH,WS_8_20,0.0,7502.700000018529,105,105,completed
2023-02-03/KKDG,2023-02-03,KKDG,WS_13_20,0.0,12464.999999958856,43,43,completed
2023-02-03/KKIN,2023-02-03,KKIN,WS_2_20,0.0,8245.850000020253,7,7,completed
2023-02-03/KKLD,2023-02-03,KKLD,WS_25_20,0.0,17642.349999883518,147,147,completed
2023-02-03/KPBR,2023-02-03,KPBR,WS_2_20,0.0,8650.80000001436,4,4,completed
2023-02-03/KTTG,2023-02-03,KTTG,WS_13_20,0.0,12685.449999955648,1,1,completed
2023-02-03/KULA,2023-02-03,KULA,WS_19_20,0.0,12349.899999960531,9,9,completed
2023-02-03/MBPN,2023-02-03,MBPN,WS_19_20,0.0,12531.749999957885,2,2,completed
2023-02-03/MLP2,2023-02-03,MLP2,WS_30_20,0.0,3265.9500000031157,4,4,completed
2023-02-03/MMIM,2023-02-03,MMIM,WS_2_20,0.0,9209.100000006236,6,6,completed
2023-02-03/MMJJ,2023-02-03,MMJJ,WS_13_20,0.0,12884.399999952753,2,2,completed
2023-02-03/MMKA,2023-02-03,MMKA,WS_30_20,0.0,3238.200000003015,1,1,completed
2023-02-03/MMMA,2023-02-03,MMMA,WS_2_20,0.0,9287.400000005096,1,1,completed
2023-02-03/MMNB,2023-02-03,MMNB,WS_13_20,0.0,13479.399999944095,10,10,completed
2023-02-03/MMSA,2023-02-03,MMSA,WS_2_20,0.0,9880.84999999646,7,7,completed
2023-02-03/MMSI,2023-02-03,MMSI,WS_2_20,0.0,9831.599999997177,1,1,completed
2023-02-03/MMTU,2023-02-03,MMTU,WS_19_20,0.0,12626.24999995651,1,1,completed
2023-02-03/PAGU,2023-02-03,PAGU,WS_30_20,0.0,3947.2500000055943,5,5,completed
2023-02-03/PANJ,2023-02-03,PANJ,WS_30_20,0.0,8504.900000016483,157,157,completed
2023-02-03/PMJY,2023-02-03,PMJY,WS_8_20,0.0,8052.250000020528,5,5,completed
2023-02-03/PUJA,2023-02-03,PUJA,WS_13_20,0.0,15601.299999913217,62,62,completed
2023-02-03/RUDA,2023-02-03,RUDA,WS_8_20,0.0,11951.849999966324,149,149,completed
2023-02-03/SEBR,2023-02-03,SEBR,WS_25_20,0.0,21729.799999824038,189,189,completed
2023-02-03/SEMY,2023-02-03,SEMY,WS_19_20,0.0,15070.449999920942,92,92,completed
2023-02-03/SETA,2023-02-03,SETA,WS_30_20,0.0,13902.449999937939,238,238,completed
2023-02-03/SPER,2023-02-03,SPER,WS_30_20,0.0,16948.89999989361,85,85,completed
2023-02-03/SRPA,2023-02-03,SRPA,WS_8_20,0.0,17623.59999988379,240,240,completed
2023-02-03/SRSD,2023-02-03,SRSD,WS_8_20,0.0,19433.04999985746,60,60,completed
2023-02-03/SS14,2023-02-03,SS14,WS_13_20,0.0,19594.59999985511,123,123,completed
2023-02-03/TGYA,2023-02-03,TGYA,WS_30_20,0.0,16993.749999892956,2,2,completed
2023-02-03/TJKR,2023-02-03,TJKR,WS_30_20,0.0,21279.049999830597,155,155,completed
2023-02-03/TMBM,2023-02-03,TMBM,WS_19_20,0.0,15251.29999991831,1,1,completed
2023-02-03/TMCO,2023-02-03,TMCO,WS_25_20,0.0,21809.799999822873,2,2,completed
2023-02-03/TMDY,2023-02-03,TMDY,WS_25_20,0.0,22059.949999819233,7,7,completed
2023-02-03/TMMI,2023-02-03,TMMI,WS_13_20,0.0,19800.399999852114,3,3,completed
2023-02-03/TMMU,2023-02-03,TMMU,WS_13_20,0.0,20050.599999848473,5,5,completed
2023-02-03/TMNU,2023-02-03,TMNU,WS_30_20,0.0,21357.699999829452,3,3,completed
2023-02-03/TMTM,2023-02-03,TMTM,WS_19_20,0.0,18336.749999873413,119,119,completed
2023-02-03/TMYL,2023-02-03,TMYL,WS_8_20,0.0,19658.849999854174,1,1,completed
2023-02-03/TPAN,2023-02-03,TPAN,WS_13_20,0.0,23480.799999798557,147,147,completed
2023-02-03/TPKA,2023-02-03,TPKA,WS_2_20,0.0,13056.899999950243,102,102,completed
2023-02-03/TSDA,2023-02-03,TSDA,WS_8_20,0.0,22113.599999818452,78,78,completed
2023-02-03/TSGB,2023-02-03,TSGB,WS_2_20,0.0,18279.449999874247,216,216,completed
2023-02-03/TSUS,2023-02-03,TSUS,WS_2_20,0.0,18259.699999874534,1,1,completed
2023-02-03/TTNG,2023-02-03,TTNG,WS_19_20,0.0,20063.89999984828,48,48,completed
2023-02-03/VVSM,2023-02-03,VVSM,WS_2_20,0.0,21179.349999832048,76,76,completed
2023-02-03/WBCK,2023-02-03,WBCK,WS_2_20,0.0,21993.949999820194,22,22,completed
2023-02-03/WGMS,2023-02-03,WGMS,WS_13_20,0.0,23994.149999791087,36,36,completed
2023-02-03/WKBH,2023-02-03,WKBH,WS_19_20,0.0,21462.699999827924,33,33,completed
2023-02-03/WKBS,2023-02-03,WKBS,WS_30_20,0.0,22294.999999815813,29,29,completed
2023-02-03/WKKR,2023-02-03,WKKR,WS_2_20,0.0,22970.249999805987,45,45,completed
2023-02-03/WKLP,2023-02-03,WKLP,WS_8_20,0.0,23136.749999803564,43,43,completed
2023-02-03/WSBJ,2023-02-03,WSBJ,WS_30_20,0.0,24031.899999790538,120,120,completed
2023-02-03/WTNM,2023-02-03,WTNM,WS_8_20,0.0,23669.949999795805,35,35,completed
