robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1484.1999999991979,11704.949999969916,1590.9499999991008,0,8133.550000020824,20.400000000000155,1097.8499999995493,4111.999999997645,8635.999999994798,22934.04999998904,0.9543169703680914
AMR_02,1502.2999999991814,12531.049999957895,1584.099999999107,0,7874.450000019881,20.550000000000157,519.4500000000753,3977.999999997724,9920.000000000771,23512.449999976063,0.9783849799716625
AMR_03,1628.9999999990662,11909.249999966944,1695.149999999006,0,8056.550000020544,22.500000000000185,719.4499999998934,4419.99999999725,8387.99999999349,23312.44999998556,0.9700627083247164
AMR_04,1502.2999999991814,11607.949999971328,1576.2499999991142,0,8414.850000017794,20.400000000000155,910.14999999972,3993.999999997821,8659.999999994938,23121.74999998742,0.9621274223090538
AMR_05,1647.0999999990497,11923.049999966743,1691.2999999990095,0,7980.500000020267,22.600000000000186,767.3499999998498,4025.999999997688,8875.999999995582,23264.549999985065,0.9680695242651576
AMR_06,1393.6999999992802,11430.699999973907,1575.8499999991145,0,8512.05000001638,19.25000000000014,1100.349999999547,4391.999999996963,7939.999999992488,22931.54999998868,0.9542129419724846
AMR_07,1466.0999999992143,11752.79999996922,1562.2999999991268,0,8031.150000020451,20.10000000000015,1199.4499999994568,4287.999999997258,8711.999999994487,22832.44999998801,0.950089256371199
AMR_08,1484.1999999991979,11753.849999969205,1575.399999999115,0,8269.500000019909,20.400000000000155,928.5499999997032,4083.9999999975253,8719.999999995203,23103.34999998743,0.9613617733174987
AMR_09,1610.8999999990826,12396.299999959856,1667.8499999990308,0,7603.950000018897,22.10000000000018,730.7999999998831,4459.999999997065,9031.999999996262,23301.099999976865,0.969590419408368
AMR_10,1502.2999999991814,11621.399999971132,1602.1999999990906,0,8242.200000020306,20.65000000000016,1043.149999999599,3955.999999997968,8619.999999994594,22988.74999998971,0.9565931116636671
AMR_11,1484.1999999991979,11669.099999970438,1608.6999999990846,0,8505.700000016472,20.450000000000156,743.7499999998713,4495.999999996967,8167.999999991882,23288.14999998519,0.9690515523195491
AMR_12,1556.599999999132,11718.849999969714,1537.0499999991498,0,8236.650000020387,21.250000000000167,961.4999999996733,4039.999999997654,8775.999999995704,23070.39999998838,0.9599906790636389
AMR_13,1520.399999999165,12283.699999961495,1641.8999999990544,0,7909.70000002001,20.950000000000163,655.2499999999518,4457.999999997004,8991.999999996333,23376.649999979723,0.9727341575232701
AMR_14,1520.399999999165,12056.949999964794,1596.199999999096,0,7455.3000000183565,20.85000000000016,1382.1999999992906,4683.999999996592,8651.999999994598,22649.69999998141,0.9424847806531662
AMR_15,1411.7999999992637,11423.799999974008,1490.699999999192,0,8354.200000018676,19.40000000000014,1331.9999999993363,4245.999999997408,8239.999999992422,22699.89999999114,0.9445736708370538
AMR_16,1502.2999999991814,12022.699999965293,1567.9999999991217,0,7706.000000019269,20.500000000000156,1212.399999999445,4109.99999999752,9011.999999995753,22819.499999982865,0.9495503892818196
AMR_17,1321.299999999346,11613.749999971244,1531.1999999991551,0,8417.950000017749,18.200000000000124,1129.4999999995205,4557.999999996902,8095.999999992088,22902.399999987494,0.9529999708798352
AMR_18,1357.499999999313,11829.449999968105,1523.4499999991622,0,8275.350000019824,18.55000000000013,1027.5999999996131,4729.999999996486,8271.999999992498,23004.2999999864,0.9572401682841102
AMR_19,1447.9999999992308,11608.44999997132,1543.2499999991442,0,8267.600000019936,19.900000000000148,1144.6999999995066,3885.9999999980314,8815.999999994916,22887.199999989636,0.9523674782347265
AMR_20,1538.4999999991485,11229.249999976839,1616.7999999990773,0,8468.400000017014,21.100000000000165,1157.8499999994947,3843.9999999981414,8099.999999992359,22874.04999999208,0.9518202888740154
AMR_21,1502.2999999991814,12257.999999961869,1655.0999999990424,0,7862.800000019839,20.500000000000156,733.1999999998809,4163.999999997684,9295.999999997497,23298.69999997993,0.9694905521487274
AMR_22,1556.599999999132,12492.399999958458,1547.2999999991405,0,7554.000000018716,21.100000000000165,860.4999999997651,4533.999999996629,9331.999999997288,23171.399999975445,0.964193426245008
AMR_23,1520.399999999165,12179.199999963015,1640.0499999990561,0,7799.600000019609,20.75000000000016,871.8999999997548,4507.9999999968995,8775.999999995078,23159.999999980842,0.9637190567613341
AMR_24,1466.0999999992143,11909.599999966938,1608.199999999085,0,8163.450000020933,20.10000000000015,864.4499999997615,4391.999999997053,8627.999999994317,23167.44999998617,0.9640290613804192
AMR_25,1393.6999999992802,11052.049999979417,1520.299999999165,0,8812.750000012004,19.050000000000136,1234.0499999994254,3911.9999999978427,7987.999999992081,22797.849999989867,0.9486495033762863
AMR_26,1610.8999999990826,11742.949999969363,1606.199999999087,0,8209.500000020782,21.900000000000176,840.4499999997834,3827.999999998151,8879.999999995685,23191.44999998832,0.9650277339781896
AMR_27,1502.2999999991814,11697.449999970026,1606.049999999087,0,8003.850000020352,20.600000000000158,1201.6499999994548,3925.9999999978813,8767.999999994649,22830.249999988646,0.9499977113831047
AMR_28,1556.599999999132,11884.999999967296,1591.0999999991006,0,7894.300000019954,21.250000000000167,1083.6499999995622,4621.999999996794,8399.999999993137,22948.249999985484,0.9549078516549045
AMR_29,1502.2999999991814,11965.09999996613,1632.549999999063,0,8018.100000020404,20.70000000000016,893.1499999997354,4385.999999997104,8619.999999994361,23138.74999998478,0.9628348153989679
AMR_30,1466.0999999992143,11701.499999969967,1568.5499999991212,0,8519.250000016274,20.00000000000015,756.4999999998597,4293.999999997226,8351.99999999264,23275.399999984576,0.9685210075020054
AMR_31,1592.799999999099,11952.79999996631,1645.599999999051,0,8102.050000020709,21.800000000000175,716.8499999998958,3949.9999999979277,8991.999999995945,23315.049999985167,0.9701708978561154
