workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5090.000000009752,0.2118018134252438,713,509
WS_8_20,5730.00000001208,0.23843308269683308,836,573
WS_13_20,5860.000000012553,0.24384255926762463,850,586
WS_19_20,5030.000000009533,0.20930513193103228,789,503
WS_25_20,5480.00000001117,0.2280302431376185,797,548
WS_30_20,5860.000000012553,0.24384255926762463,848,586
