task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1650.9999999990462,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,3353.950000003436,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,144.54999999999862,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,271.3500000000274,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1744.749999998961,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,1253.2999999994079,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,1955.8999999987689,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,4577.650000007888,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,4133.250000006271,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1332.449999999336,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,3987.7500000057416,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,3530.1000000040767,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,2761.7500000012815,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,3638.500000004471,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,4938.200000009199,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,8646.00000001443,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,4157.050000006358,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,7604.7000000189,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,1649.9499999990471,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,1851.199999998864,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,4675.350000008243,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,4731.8000000084485,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,1961.9999999987633,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,4662.650000008197,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,7713.550000019296,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,12095.449999964234,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,8810.000000012044,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,4007.950000005815,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,8870.850000011158,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,4636.600000008102,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,12364.849999960314,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,8841.450000011586,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,4764.600000008568,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,4347.50000000705,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,12449.049999959088,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,6475.3500000147915,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,11723.649999969644,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,14527.74999992884,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,4963.05000000929,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,9826.899999997246,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,4865.050000008933,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,11989.549999965775,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,15512.549999914509,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,12401.299999959783,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,12049.6499999649,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,4958.600000009274,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,12394.899999959876,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,6749.600000015789,4,4,completed
2023-03-03/MAYA,2023-03-03,MAYA,WS_13_20,0.0,5197.200000010142,1,1,completed
2023-03-03/MLP2,2023-03-03,MLP2,WS_30_20,0.0,6838.150000016111,2,2,completed
2023-03-03/MMJJ,2023-03-03,MMJJ,WS_13_20,0.0,5563.700000011475,7,7,completed
2023-03-03/MMKA,2023-03-03,MMKA,WS_30_20,0.0,7107.20000001709,2,2,completed
2023-03-03/MMMA,2023-03-03,MMMA,WS_2_20,0.0,12556.599999957523,4,4,completed
2023-03-03/MMSI,2023-03-03,MMSI,WS_2_20,0.0,12711.39999995527,1,1,completed
2023-03-03/MSHM,2023-03-03,MSHM,WS_2_20,0.0,13202.199999948129,8,8,completed
2023-03-03/PANJ,2023-03-03,PANJ,WS_30_20,0.0,10219.499999991533,140,140,completed
2023-03-03/PKMT,2023-03-03,PKMT,WS_13_20,0.0,8030.65000002045,79,79,completed
2023-03-03/PMJY,2023-03-03,PMJY,WS_8_20,0.0,5244.050000010312,6,6,completed
2023-03-03/PONT,2023-03-03,PONT,WS_2_20,0.0,13351.699999945953,1,1,completed
