workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5360.000000010734,0.25092575687604646,757,536
WS_8_20,5150.00000000997,0.24109471043125988,707,515
WS_13_20,3940.000000005568,0.18444915710653736,563,394
WS_19_20,6240.000000013935,0.2921225229303901,896,624
WS_25_20,6530.00000001499,0.3056987299255715,913,653
WS_30_20,5240.000000010297,0.24530801605045413,746,524
