workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5100.000000009788,0.25285202207490076,678,510
WS_8_20,4450.000000007423,0.22062578396726,604,445
WS_13_20,5090.000000009752,0.25235623379632166,735,509
WS_19_20,3510.0000000040036,0.1740216857808256,463,351
WS_25_20,3460.0000000038217,0.17154274438793018,438,346
WS_30_20,4240.000000006659,0.2102142301170991,553,424
