task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,828.5499999997942,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,758.6499999998578,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,519.8500000000749,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1190.2499999994652,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,492.5500000000777,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,783.9499999998347,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,971.1499999996645,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,732.8499999998812,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,344.05000000004395,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,1123.499999999526,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,2608.1000000007225,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,2565.2500000005666,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,871.9499999997547,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,3044.0000000023083,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,2093.8499999988517,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,3147.000000002683,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,4720.450000008407,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,5073.10000000969,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1349.0499999993208,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,3410.350000003641,12,12,completed
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,3354.200000003437,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,1856.4499999988593,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,1165.3499999994879,3,3,completed
2023-01-03/HQMW,2023-01-03,HQMW,WS_19_20,0.0,2675.250000000967,1,1,completed
2023-01-03/IPBC,2023-01-03,IPBC,WS_8_20,0.0,3696.250000004681,3,3,completed
2023-01-03/IPGD,2023-01-03,IPGD,WS_25_20,0.0,3441.0500000037528,3,3,completed
2023-01-03/IPMG,2023-01-03,IPMG,WS_25_20,0.0,3672.7500000045957,1,1,completed
2023-01-03/JJNG,2023-01-03,JJNG,WS_19_20,0.0,2492.1500000003007,1,1,completed
2023-01-03/JLTS,2023-01-03,JLTS,WS_25_20,0.0,3807.0500000050843,1,1,completed
2023-01-03/JMNS,2023-01-03,JMNS,WS_2_20,0.0,662.4999999999452,1,1,completed
2023-01-03/KAMP,2023-01-03,KAMP,WS_8_20,0.0,3927.8000000055235,2,2,completed
2023-01-03/KBES,2023-01-03,KBES,WS_2_20,0.0,3772.7500000049595,119,119,completed
2023-01-03/KCTJ,2023-01-03,KCTJ,WS_30_20,0.0,1377.2499999992951,11,11,completed
2023-01-03/KELS,2023-01-03,KELS,WS_30_20,0.0,1954.7999999987699,5,5,completed
2023-01-03/KIDP,2023-01-03,KIDP,WS_25_20,0.0,3956.000000005626,4,4,completed
2023-01-03/KJIN,2023-01-03,KJIN,WS_30_20,0.0,2991.650000002118,29,29,completed
2023-01-03/KJRH,2023-01-03,KJRH,WS_2_20,0.0,6846.750000016143,96,96,completed
2023-01-03/KJSC,2023-01-03,KJSC,WS_25_20,0.0,4329.800000006986,9,9,completed
2023-01-03/KLGU,2023-01-03,KLGU,WS_2_20,0.0,8449.950000017283,17,17,completed
2023-01-03/KOLA,2023-01-03,KOLA,WS_19_20,0.0,6286.050000014103,167,167,completed
2023-01-03/KOMA,2023-01-03,KOMA,WS_25_20,0.0,5214.450000010204,26,26,completed
2023-01-03/KPAS,2023-01-03,KPAS,WS_30_20,0.0,6447.40000001469,120,120,completed
2023-01-03/KPBR,2023-01-03,KPBR,WS_2_20,0.0,9388.80000000362,18,18,completed
2023-01-03/KTUN,2023-01-03,KTUN,WS_8_20,0.0,7100.250000017065,146,146,completed
2023-01-03/KULA,2023-01-03,KULA,WS_19_20,0.0,6979.800000016627,11,11,completed
2023-01-03/LARK,2023-01-03,LARK,WS_30_20,0.0,9602.350000000513,107,107,completed
2023-01-03/MMIM,2023-01-03,MMIM,WS_2_20,0.0,12231.899999962248,54,54,completed
2023-01-03/MMJJ,2023-01-03,MMJJ,WS_13_20,0.0,5240.250000010298,7,7,completed
2023-01-03/MMMR,2023-01-03,MMMR,WS_8_20,0.0,8296.800000019512,3,3,completed
2023-01-03/MMNB,2023-01-03,MMNB,WS_13_20,0.0,5615.200000011662,2,2,completed
