robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1158.3999999994942,7977.500000020256,1085.94999999956,0,7401.950000018162,15.650000000000087,2530.45000000044,2318.000000000206,6275.999999994508,17639.450000037476,0.8745432550568675
AMR_02,1230.7999999994283,9176.200000006715,1208.7999999994483,0,6134.900000013553,16.750000000000103,2402.4499999999744,2999.999999999025,7151.999999992934,17767.450000019144,0.8808893450217479
AMR_03,1194.5999999994613,8113.500000020751,1100.5499999995468,0,7436.000000018286,15.900000000000091,2309.3499999996357,2314.0000000001623,6419.999999994448,17860.55000003805,0.8855051338962396
AMR_04,1248.8999999994119,8926.35000001035,1192.699999999463,0,6099.800000013425,17.15000000000011,2685.0000000010023,3035.9999999991755,6787.999999993439,17484.90000002265,0.8668808472107206
AMR_05,1158.3999999994942,8415.300000017787,1123.1999999995262,0,7128.000000017166,15.750000000000089,2329.249999999708,2132.000000000386,7047.999999993321,17840.650000033973,0.8845185152216688
AMR_06,1104.0999999995436,8563.60000001563,1136.699999999514,0,7724.9500000193375,15.200000000000081,1625.3499999990695,2789.9999999993956,6591.999999994018,18544.550000034025,0.9194170521507264
AMR_07,1122.199999999527,8387.200000018196,1169.8499999994838,0,7574.150000018789,15.400000000000084,1901.0999999988187,2703.9999999995935,6335.999999994531,18268.800000035997,0.9057456903690556
AMR_08,1085.99999999956,8189.600000021028,1129.5999999995204,0,7738.750000019388,14.600000000000072,2011.3499999987184,2725.9999999995375,6047.999999995239,18158.550000039493,0.9002796245979143
AMR_09,1104.0999999995436,8218.400000020652,1114.2499999995343,0,7786.350000019561,15.10000000000008,1931.6999999987909,2649.99999999963,6283.999999994694,18238.20000003929,0.9042285782367724
AMR_10,1158.3999999994942,8665.700000014143,1151.0499999995009,0,6526.7500000149785,15.85000000000009,2652.1500000008828,2673.9999999995903,6899.99999999346,17517.750000028114,0.8685095117061178
AMR_11,1104.0999999995436,8303.900000019408,1181.5499999994731,0,7492.150000018491,15.050000000000079,2073.1499999987764,2671.999999999597,6215.999999994797,18096.750000036915,0.8972156530361789
AMR_12,1303.1999999993625,8662.400000014191,1257.549999999404,0,6772.200000015871,18.00000000000012,2156.54999999908,2651.9999999996726,6543.999999994355,18013.35000002883,0.8930807787924435
AMR_13,1176.4999999994777,8849.200000011473,1206.0999999994508,0,6685.550000015556,16.000000000000092,2236.549999999371,2827.999999999421,6919.999999993286,17933.35000002596,0.8891144725636829
AMR_14,1158.3999999994942,8681.500000013913,1169.3999999994842,0,7304.500000017808,15.900000000000091,1840.199999998874,2543.9999999999836,6923.999999993434,18329.7000000307,0.9087650409853287
AMR_15,1158.3999999994942,8576.350000015444,1148.599999999503,0,7358.150000018003,15.200000000000081,1913.1999999988077,2493.9999999998677,6851.99999999357,18256.700000032444,0.9051457865518009
AMR_16,1067.8999999995765,8876.20000001108,1160.3999999994924,0,7211.150000017468,14.550000000000072,1839.6999999988745,3065.999999999087,6739.999999993489,18330.200000027617,0.9087898303991047
AMR_17,1140.2999999995106,8364.700000018523,1178.299999999476,0,7452.150000018345,15.500000000000085,2018.9499999987115,2294.0000000001746,6711.999999993938,18150.950000035853,0.8999028255060152
AMR_18,1140.2999999995106,8973.400000009666,1200.1499999994562,0,6318.900000014222,15.500000000000085,2521.650000000408,2827.999999999489,6991.999999993116,17648.250000022854,0.8749795487412905
AMR_19,1158.3999999994942,8958.250000009886,1201.599999999455,0,5866.200000012575,15.700000000000088,2969.750000002038,3015.9999999992183,6915.999999993346,17200.15000002141,0.8527632759781708
AMR_20,1230.7999999994283,8724.900000013282,1138.4999999995123,0,7658.100000019094,16.5500000000001,1401.0499999992735,2615.999999999729,6843.999999993701,18768.850000031318,0.9305375832390808
AMR_21,1248.8999999994119,8956.700000009909,1210.9499999994464,0,7097.200000017054,17.000000000000107,1639.149999999057,2903.999999999462,6871.999999993758,18530.750000025822,0.9187328643258831
AMR_22,1194.5999999994613,8554.500000015762,1163.8499999994892,0,7688.750000019206,16.250000000000096,1551.9499999991363,2791.9999999995002,6419.999999994572,18617.950000033918,0.9230561381154784
AMR_23,1158.3999999994942,8063.85000002057,1085.8499999995602,0,8190.550000021031,15.700000000000088,1655.549999999042,2282.00000000019,6315.999999994471,18514.350000040657,0.9179197715497518
AMR_24,1158.3999999994942,8341.750000018857,1129.4499999995205,0,7752.200000019437,15.650000000000087,1772.4499999989357,2771.9999999996166,6335.999999994375,18397.45000003731,0.9121240065730174
AMR_25,1104.0999999995436,8395.250000018079,1101.7999999995457,0,6710.200000015646,15.10000000000008,2843.4500000015787,2529.9999999998295,6587.999999994373,17326.45000003281,0.8590250819371672
AMR_26,1285.099999999379,9032.700000008803,1234.6499999994248,0,6018.60000001313,17.650000000000116,2581.2000000006246,3059.9999999992465,6719.999999993837,17588.700000020737,0.8720271295422578
AMR_27,1194.5999999994613,8603.550000015048,1190.1999999994653,0,7299.55000001779,16.200000000000095,1865.7999999988508,2839.9999999993556,6415.999999994347,18304.100000031765,0.9074958229922236
AMR_28,1212.6999999994448,8935.450000010218,1240.949999999419,0,6512.650000014927,16.5500000000001,2251.5999999994256,2995.999999999243,6719.99999999395,17918.300000024006,0.8883683112043272
AMR_29,1122.199999999527,8740.400000013056,1098.2999999995488,0,7052.30000001689,15.250000000000082,2141.449999999025,2743.999999999461,6911.999999993647,18028.45000002902,0.8938294190931046
AMR_30,1248.8999999994119,8530.400000016112,1162.89999999949,0,8034.850000020465,16.700000000000102,1176.149999999478,2515.9999999999377,6723.999999993786,18993.75000003548,0.9416878616244904
AMR_31,1285.099999999379,9209.250000006234,1238.899999999421,0,6493.900000014859,17.35000000000011,1925.3999999987966,3023.999999999131,7135.999999993167,18244.500000019892,0.9045409248513143
AMR_32,1230.7999999994283,8817.85000001193,1226.699999999432,0,6898.35000001633,16.6500000000001,1979.5499999987474,2809.9999999995252,6671.999999993829,18190.35000002712,0.9018562313231766
AMR_33,1140.2999999995106,8510.250000016405,1123.7499999995257,0,6790.1000000159365,15.350000000000083,2590.150000000657,2340.000000000131,7055.999999992953,17579.750000031374,0.8715833990334585
AMR_34,1067.8999999995765,8297.050000019508,1091.449999999555,0,7907.500000020002,14.250000000000068,1791.7499999989182,2795.9999999994857,6187.999999994408,18378.15000003864,0.9111671351954292
AMR_35,1248.8999999994119,9073.650000008207,1228.6499999994303,0,6773.300000015875,17.000000000000107,1828.3999999988848,3007.999999999148,6859.999999993768,18341.500000022927,0.9093500711536644
AMR_36,1194.5999999994613,8840.200000011604,1209.249999999448,0,6408.750000014549,16.350000000000097,2500.750000000332,2673.999999999664,6983.999999993276,17669.15000002506,0.8760157462436264
AMR_37,1049.799999999593,8211.65000002075,1143.0499999995081,0,8235.400000020405,14.150000000000066,1515.849999999169,2675.999999999507,6067.999999994829,18654.05000004026,0.9248459338014569
AMR_38,1085.99999999956,8530.60000001611,1160.9999999994918,0,7190.900000017395,14.750000000000075,2186.6499999991893,2945.9999999992883,6395.999999994229,17983.250000032556,0.8915884560741106
AMR_39,1122.199999999527,8697.050000013687,1121.6499999995276,0,7005.800000016721,15.15000000000008,2208.049999999267,2783.9999999993906,6887.9999999930615,17961.850000029466,0.890527469157802
AMR_40,1230.7999999994283,9049.300000008561,1255.7999999994056,0,6812.650000016019,16.800000000000104,1804.5499999989065,3377.9999999986285,6427.999999994678,18365.350000023413,0.9105325261980953
