task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1618.299999999076,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,2967.0500000020284,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,311.2000000000365,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,106.4499999999961,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1907.6499999988127,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,1666.1999999990323,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,1951.6499999987727,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,4546.5500000077745,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,4370.850000007135,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1753.7999999989527,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,3832.250000005176,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,3387.6000000035583,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,2696.6500000010446,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,3497.6000000039585,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,5206.200000010174,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,7455.750000018358,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,4671.70000000823,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,7697.500000019238,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,1924.0999999987978,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,2101.099999998878,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,5200.650000010154,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,5236.900000010286,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,2242.2499999993915,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,5554.15000001144,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,8011.60000002038,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,11531.149999972446,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,7071.000000016958,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,3782.6500000049955,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,7155.700000017267,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,5228.450000010255,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,11801.399999968513,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,7713.250000019295,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,5672.850000011872,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,4231.150000006627,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,11863.699999967606,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,6477.350000014799,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,10732.049999984074,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,14185.149999933825,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,6074.950000013335,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,8457.350000017175,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,5745.300000012136,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,10948.499999980924,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,15632.299999912766,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,11444.549999973706,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,10745.549999983878,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,5897.400000012689,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,11460.999999973466,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,6670.450000015501,4,4,completed
2023-03-03/MAYA,2023-03-03,MAYA,WS_13_20,0.0,6127.950000013528,1,1,completed
2023-03-03/MLP2,2023-03-03,MLP2,WS_30_20,0.0,6916.400000016396,2,2,completed
2023-03-03/MMJJ,2023-03-03,MMJJ,WS_13_20,0.0,6668.450000015494,7,7,completed
2023-03-03/MMKA,2023-03-03,MMKA,WS_30_20,0.0,7140.25000001721,2,2,completed
2023-03-03/MMMA,2023-03-03,MMMA,WS_2_20,0.0,11609.14999997131,4,4,completed
2023-03-03/MMSI,2023-03-03,MMSI,WS_2_20,0.0,11638.04999997089,1,1,completed
2023-03-03/MSHM,2023-03-03,MSHM,WS_2_20,0.0,11990.299999965764,8,8,completed
2023-03-03/PANJ,2023-03-03,PANJ,WS_30_20,0.0,9811.199999997474,140,140,completed
2023-03-03/PKMT,2023-03-03,PKMT,WS_13_20,0.0,8677.450000013972,79,79,completed
2023-03-03/PMJY,2023-03-03,PMJY,WS_8_20,0.0,6518.85000001495,6,6,completed
2023-03-03/PONT,2023-03-03,PONT,WS_2_20,0.0,12483.34999995859,1,1,completed
2023-03-03/PUJA,2023-03-03,PUJA,WS_13_20,0.0,10340.349999989774,32,32,completed
2023-03-03/PUPT,2023-03-03,PUPT,WS_19_20,0.0,11664.449999970506,4,4,completed
2023-03-03/RUDA,2023-03-03,RUDA,WS_8_20,0.0,9980.749999995007,178,178,completed
