workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5180.000000010079,0.2320637772211443,757,518
WS_8_20,4850.0000000088785,0.21727979141359466,707,485
WS_13_20,3830.0000000051677,0.17158383528116844,563,383
WS_19_20,5940.000000012844,0.26611174453550107,896,594
WS_25_20,6190.000000013753,0.27731173378364476,913,619
WS_30_20,5260.00000001037,0.23564777378055027,746,526
