robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1429.8999999992473,11575.999999971793,1448.2999999992305,0,6495.7000000148655,19.600000000000144,1901.2499999988186,3765.9999999980664,9127.999999997313,20969.499999985135,0.9168698009536939
AMR_02,1429.8999999992473,11460.849999973469,1473.7999999992073,0,6465.800000014757,19.500000000000142,2020.8999999987097,4421.999999997028,8243.999999991654,20849.84999998668,0.9116382278745659
AMR_03,1357.499999999313,11208.949999977134,1490.699999999192,0,6722.35000001569,18.55000000000013,2072.6999999987747,4071.9999999975416,8267.999999992118,20798.049999991326,0.9093733261990289
AMR_04,1429.8999999992473,11643.749999970807,1431.8999999992454,0,6746.800000015779,19.500000000000142,1598.8999999990936,3619.9999999984443,9311.99999999813,21271.849999985076,0.9300897434567812
AMR_05,1447.9999999992308,10958.999999980771,1455.6999999992238,0,6973.950000016605,19.700000000000145,2014.3999999987157,3677.999999998231,8263.999999991991,20856.349999995833,0.9119224336836981
AMR_06,1502.2999999991814,11223.949999976916,1453.4999999992258,0,6589.400000015206,20.65000000000016,2080.9499999988047,3657.9999999982224,8619.999999993302,20789.79999999053,0.9090126034417575
AMR_07,1447.9999999992308,11170.949999977687,1410.499999999265,0,6731.400000015723,19.700000000000145,2090.1999999988384,3217.9999999987135,9071.999999996884,20780.54999999191,0.908608156714007
AMR_08,1429.8999999992473,10920.299999981335,1447.3499999992314,0,6853.0500000161655,19.500000000000142,2200.64999999924,3803.999999997948,8147.999999991863,20670.09999999598,0.9037788441642717
AMR_09,1393.6999999992802,11567.99999997191,1498.249999999185,0,6851.850000016161,19.200000000000138,1539.7499999991473,4035.9999999976326,8747.999999995265,21330.999999986536,0.9326760163163051
AMR_10,1574.6999999991156,11571.199999971863,1505.049999999179,0,6441.250000014667,21.300000000000168,1757.2499999989495,3853.999999998005,8811.999999995172,21113.499999984822,0.9231660527163557
AMR_11,1520.399999999165,11720.599999969689,1573.3499999991168,0,6436.700000014651,20.75000000000016,1598.9499999990935,4309.999999997521,8463.999999993448,21271.79999998262,0.9300875572581452
AMR_12,1466.0999999992143,11146.899999978037,1475.8499999992055,0,6418.900000014586,19.850000000000147,2343.1499999997586,3877.999999997923,8339.99999999301,20527.599999991042,0.8975481783572414
AMR_13,1484.1999999991979,11654.899999970645,1496.5999999991866,0,6308.400000014184,20.450000000000156,1906.199999998814,4047.999999997516,8955.999999995898,20964.549999983214,0.9166533672992678
AMR_14,1411.7999999992637,11838.249999967977,1463.6499999992166,0,6687.050000015562,19.150000000000137,1450.8499999992282,4085.9999999975566,9099.999999997019,21419.899999982023,0.9365630773001485
AMR_15,1447.9999999992308,11447.449999973664,1475.199999999206,0,6765.550000015847,19.750000000000146,1714.7999999989881,3819.999999998074,8827.999999995925,21155.949999987948,0.9250221352673644
AMR_16,1520.399999999165,11145.799999978053,1516.1999999991688,0,6600.850000015248,20.900000000000162,2066.5999999987525,4069.9999999974825,7991.999999992127,20804.149999991638,0.9096400424195448
AMR_17,1411.7999999992637,11709.849999969845,1556.0999999991325,0,6337.050000014288,19.30000000000014,1836.6499999988773,4119.999999997432,8731.999999994556,21034.09999998253,0.919694369452669
AMR_18,1466.0999999992143,11257.249999976431,1523.4999999991621,0,6166.900000013669,20.15000000000015,2436.8500000000995,4069.9999999977676,8299.999999992342,20433.899999988476,0.8934512423143327
AMR_19,1447.9999999992308,11001.549999980152,1460.1999999992197,0,6750.750000015793,19.850000000000147,2190.399999999203,3889.99999999789,8111.999999992056,20680.349999994396,0.9042270148625873
AMR_20,1375.5999999992966,11322.449999975483,1506.2999999991778,0,6640.950000015394,18.900000000000134,2006.5499999987228,4265.99999999743,8207.999999991738,20864.199999989352,0.9122656668524217
AMR_21,1538.4999999991485,11925.9499999667,1516.4499999991685,0,6719.200000015679,21.000000000000163,1149.6499999995021,3769.999999997845,9419.999999998397,21721.099999980695,0.9497327372370202
AMR_22,1466.0999999992143,11545.99999997223,1527.3499999991586,0,6492.600000014854,20.250000000000153,1818.4499999988939,4111.999999997412,8587.999999993342,21052.29999998546,0.9204901457172464
AMR_23,1466.0999999992143,10925.899999981253,1467.8499999992127,0,6906.950000016362,20.15000000000015,2083.799999998815,3767.999999998016,8147.999999991688,20786.949999996043,0.9088879901258622
AMR_24,1574.6999999991156,11607.14999997134,1571.1499999991188,0,6324.300000014242,21.55000000000017,1771.8999999989362,4099.9999999978045,8627.999999993963,21098.849999983813,0.9225254965474005
AMR_25,1484.1999999991979,11430.54999997391,1481.0999999992007,0,6299.750000014153,19.95000000000015,2155.199999999075,3717.9999999980796,9027.99999999549,20715.549999986462,0.90576609862645
AMR_26,1610.8999999990826,12211.399999962547,1553.249999999135,0,6051.450000013249,21.900000000000176,1421.8499999992546,3907.9999999981155,9659.999999999603,21448.899999974015,0.9378310724464484
AMR_27,1556.599999999132,11473.14999997329,1489.7499999991928,0,6979.450000016625,21.300000000000168,1350.4999999993195,3745.9999999982665,8807.999999995174,21520.24999998824,0.9409507777475349
AMR_28,1484.1999999991979,11492.39999997301,1444.3499999992341,0,6744.20000001577,20.300000000000153,1685.299999999015,3677.999999998244,9003.999999996144,21185.44999998721,0.9263119923992692
AMR_29,1556.599999999132,12198.199999962739,1591.3999999991004,0,6312.550000014199,21.40000000000017,1190.599999999465,4343.999999997211,9203.99999999683,21680.149999975172,0.9479422406417679
AMR_30,1339.3999999993296,10879.249999981932,1418.5999999992575,0,6765.950000015849,18.250000000000124,2449.300000000145,3763.999999998141,8203.999999991815,20421.44999999637,0.8929068788810298
AMR_31,1393.6999999992802,11261.849999976364,1426.79999999925,0,6919.250000016406,18.900000000000134,1850.249999998865,4077.999999997454,8331.999999992131,21020.4999999913,0.9190997234532443
AMR_32,1429.8999999992473,11703.499999969938,1483.2499999991987,0,6301.80000001416,19.500000000000142,1932.7999999987899,4139.999999997472,8867.999999995596,20937.949999982542,0.9154903096819664
AMR_33,1574.6999999991156,11556.199999972081,1522.499999999163,0,6405.350000014537,21.600000000000172,1790.3999999989194,3863.999999998118,8791.999999995747,21080.349999984894,0.9217166030918262
AMR_34,1466.0999999992143,11651.949999970688,1473.6499999992075,0,6308.800000014186,19.800000000000146,1950.4499999987738,3699.9999999980964,9311.999999997915,20920.299999983294,0.9147185816013658
AMR_35,1556.599999999132,11423.59999997401,1489.9499999991926,0,6586.600000015196,21.250000000000167,1792.7499999989172,3531.999999998383,8995.999999996511,21077.999999987533,0.9216138517610923
AMR_36,1484.1999999991979,11871.999999967486,1544.9999999991426,0,6395.1500000145,20.350000000000154,1554.0499999991343,4463.9999999970705,8659.99999999435,21316.699999980327,0.9320507635368236
AMR_37,1520.399999999165,11665.399999970492,1514.89999999917,0,6602.650000015255,20.65000000000016,1546.749999999141,4183.9999999973215,8703.999999994749,21323.999999984084,0.932369948522179
AMR_38,1393.6999999992802,11199.399999977273,1430.9999999992463,0,6616.450000015305,19.100000000000136,2211.099999999278,3807.999999998187,8443.99999999354,20659.649999991103,0.9033219286715587
AMR_39,1484.1999999991979,11669.249999970436,1498.6999999991847,0,6694.100000015587,20.200000000000152,1504.2999999991796,3843.999999997821,9067.999999996295,21366.44999998441,0.9342260310730653
AMR_40,1429.8999999992473,11605.599999971362,1453.7999999992255,0,6521.000000014958,19.35000000000014,1841.0999999988733,4033.99999999769,8899.999999995274,21029.64999998479,0.919499797783713
