task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1492.74999999919,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,4002.3000000057946,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,194.35000000000994,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,364.35000000004857,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1749.6499999989564,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,1401.1999999992734,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,1905.6499999988146,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,4836.2500000088285,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,3932.900000005542,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1319.4499999993477,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,3860.350000005278,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,4229.30000000662,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,3320.700000003315,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,4332.4000000069955,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,6049.00000001324,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,8248.10000002022,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,5352.300000010706,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,8483.600000016793,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,1942.1499999987814,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,2171.0999999991327,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,5683.900000011912,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,5759.600000012188,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,2307.5999999996293,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,5265.50000001039,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,8571.350000015516,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,13815.04999993921,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,9359.450000004048,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,3870.750000005316,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,9668.199999999555,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,5408.650000010911,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,14134.699999934559,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,8332.150000018997,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,5597.250000011597,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,4157.450000006359,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,14259.64999993274,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,6447.100000014689,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,11395.149999974425,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,16956.699999893495,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,5829.550000012442,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,10467.69999998792,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,6091.3500000133945,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,11668.099999970453,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,17819.999999880933,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,12031.14999996517,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,13460.049999944376,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,6161.950000013651,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,13847.34999993874,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,7083.000000017002,4,4,completed
2023-03-03/MAYA,2023-03-03,MAYA,WS_13_20,0.0,6377.700000014436,1,1,completed
2023-03-03/MLP2,2023-03-03,MLP2,WS_30_20,0.0,7107.500000017091,2,2,completed
2023-03-03/MMJJ,2023-03-03,MMJJ,WS_13_20,0.0,6735.300000015737,7,7,completed
2023-03-03/MMKA,2023-03-03,MMKA,WS_30_20,0.0,7332.50000001791,2,2,completed
2023-03-03/MMMA,2023-03-03,MMMA,WS_2_20,0.0,12603.249999956844,4,4,completed
2023-03-03/MMSI,2023-03-03,MMSI,WS_2_20,0.0,12797.149999954023,1,1,completed
2023-03-03/MSHM,2023-03-03,MSHM,WS_2_20,0.0,13468.599999944252,8,8,completed
2023-03-03/PANJ,2023-03-03,PANJ,WS_30_20,0.0,10789.449999983239,140,140,completed
2023-03-03/PKMT,2023-03-03,PKMT,WS_13_20,0.0,8808.400000012067,79,79,completed
2023-03-03/PMJY,2023-03-03,PMJY,WS_8_20,0.0,6218.000000013855,6,6,completed
2023-03-03/PONT,2023-03-03,PONT,WS_2_20,0.0,13416.54999994501,1,1,completed
2023-03-03/PUJA,2023-03-03,PUJA,WS_13_20,0.0,9743.699999998456,32,32,completed
2023-03-03/PUPT,2023-03-03,PUPT,WS_19_20,0.0,14115.39999993484,4,4,completed
2023-03-03/RUDA,2023-03-03,RUDA,WS_8_20,0.0,10422.899999988573,178,178,completed
2023-03-03/SEBR,2023-03-03,SEBR,WS_25_20,0.0,19218.04999986059,51,51,completed
2023-03-03/SEMY,2023-03-03,SEMY,WS_19_20,0.0,17092.749999891515,118,118,completed
2023-03-03/SETA,2023-03-03,SETA,WS_30_20,0.0,13671.4499999413,96,96,completed
