workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5460.000000011098,0.23873287933526752,757,546
WS_8_20,5000.000000009424,0.2186198528710918,707,500
WS_13_20,4000.000000005786,0.17489588229679678,563,400
WS_19_20,6290.000000014117,0.27502377491193236,896,629
WS_25_20,6460.000000014736,0.28245684990956255,913,646
WS_30_20,5280.000000010443,0.23086256463189442,746,528
