task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/TMMU,2023-01-03,TMMU,WS_13_20,0.0,14623.099999927452,19,19,completed
2023-01-03/TMST,2023-01-03,TMST,WS_30_20,0.0,14533.14999992876,75,75,completed
2023-01-03/TMYL,2023-01-03,TMYL,WS_8_20,0.0,10428.199999988496,4,4,completed
2023-01-03/TSDA,2023-01-03,TSDA,WS_8_20,0.0,12404.599999959735,68,68,completed
2023-01-03/TSGB,2023-01-03,TSGB,WS_2_20,0.0,14881.299999923694,25,25,completed
2023-01-03/TTNG,2023-01-03,TTNG,WS_19_20,0.0,9957.79999999534,22,22,completed
2023-01-03/WAP2,2023-01-03,WAP2,WS_25_20,0.0,12262.549999961802,66,66,completed
2023-01-03/WBEN,2023-01-03,WBEN,WS_2_20,0.0,16477.549999900468,109,109,completed
2023-01-03/WJER,2023-01-03,WJER,WS_30_20,0.0,15733.899999911288,82,82,completed
2023-01-03/WJGK,2023-01-03,WJGK,WS_8_20,0.0,13902.199999937942,57,57,completed
2023-01-03/WJYG,2023-01-03,WJYG,WS_13_20,0.0,15623.1499999129,63,63,completed
2023-01-03/WMTK,2023-01-03,WMTK,WS_25_20,0.0,14141.099999934466,66,66,completed
2023-01-03/WRA2,2023-01-03,WRA2,WS_19_20,0.0,11248.599999976557,36,36,completed
2023-01-03/WRAU,2023-01-03,WRAU,WS_8_20,0.0,15567.599999913708,124,124,completed
2023-01-03/WTML,2023-01-03,WTML,WS_13_20,0.0,16989.099999893024,105,105,completed
2023-01-03/WTRG,2023-01-03,WTRG,WS_19_20,0.0,12958.09999995168,62,62,completed
