workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,3940.000000005568,0.2517258233017355,713,394
WS_8_20,4090.0000000061136,0.26130929373202594,836,409
WS_13_20,4130.000000006259,0.26386488584677004,850,413
WS_19_20,3600.000000004331,0.2300032903264105,789,360
WS_25_20,3950.0000000056043,0.25236472133042154,797,395
WS_30_20,3990.00000000575,0.25492031344516564,848,399
