task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,881.9499999997456,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,2893.30000000176,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,485.20000000007605,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1175.149999999479,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,3441.150000003753,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,245.25000000002152,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,5137.900000009926,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2152.999999999067,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,5381.9000000108135,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,2440.6500000001133,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,2783.2000000013595,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,4761.250000008556,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,428.05000000006305,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,798.5499999998215,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,2709.15000000109,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,5032.700000009543,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,7775.350000019521,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,5863.100000012564,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,339.30000000004287,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,5952.400000012889,3,3,completed
2023-02-03/JKTP,2023-02-03,JKTP,WS_8_20,0.0,3220.5500000029506,10,10,completed
2023-02-03/KBES,2023-02-03,KBES,WS_2_20,0.0,2543.950000000489,1,1,completed
2023-02-03/KELS,2023-02-03,KELS,WS_30_20,0.0,684.1999999999255,6,6,completed
2023-02-03/KIDP,2023-02-03,KIDP,WS_25_20,0.0,8054.150000020535,1,1,completed
2023-02-03/KJIN,2023-02-03,KJIN,WS_30_20,0.0,1861.9499999988543,40,40,completed
2023-02-03/KJRH,2023-02-03,KJRH,WS_2_20,0.0,5401.650000010885,137,137,completed
2023-02-03/KJSC,2023-02-03,KJSC,WS_25_20,0.0,9571.750000000959,57,57,completed
2023-02-03/KKCH,2023-02-03,KKCH,WS_8_20,0.0,5182.95000001009,105,105,completed
2023-02-03/KKDG,2023-02-03,KKDG,WS_13_20,0.0,6694.650000015589,43,43,completed
2023-02-03/KKIN,2023-02-03,KKIN,WS_2_20,0.0,5676.650000011886,7,7,completed
2023-02-03/KKLD,2023-02-03,KKLD,WS_25_20,0.0,12275.79999996161,147,147,completed
2023-02-03/KPBR,2023-02-03,KPBR,WS_2_20,0.0,5820.70000001241,4,4,completed
2023-02-03/KTTG,2023-02-03,KTTG,WS_13_20,0.0,6855.2500000161735,1,1,completed
2023-02-03/KULA,2023-02-03,KULA,WS_19_20,0.0,6675.350000015519,9,9,completed
2023-02-03/MBPN,2023-02-03,MBPN,WS_19_20,0.0,6750.850000015794,2,2,completed
2023-02-03/MLP2,2023-02-03,MLP2,WS_30_20,0.0,2211.4999999992797,4,4,completed
2023-02-03/MMIM,2023-02-03,MMIM,WS_2_20,0.0,6131.650000013541,6,6,completed
2023-02-03/MMJJ,2023-02-03,MMJJ,WS_13_20,0.0,7213.050000017475,2,2,completed
2023-02-03/MMKA,2023-02-03,MMKA,WS_30_20,0.0,2515.350000000385,1,1,completed
2023-02-03/MMMA,2023-02-03,MMMA,WS_2_20,0.0,6380.850000014448,1,1,completed
2023-02-03/MMNB,2023-02-03,MMNB,WS_13_20,0.0,7961.750000020199,10,10,completed
2023-02-03/MMSA,2023-02-03,MMSA,WS_2_20,0.0,6771.85000001587,7,7,completed
2023-02-03/MMSI,2023-02-03,MMSI,WS_2_20,0.0,6847.300000016145,1,1,completed
2023-02-03/MMTU,2023-02-03,MMTU,WS_19_20,0.0,6773.6000000158765,1,1,completed
2023-02-03/PAGU,2023-02-03,PAGU,WS_30_20,0.0,2805.4500000014405,5,5,completed
2023-02-03/PANJ,2023-02-03,PANJ,WS_30_20,0.0,5306.80000001054,157,157,completed
2023-02-03/PMJY,2023-02-03,PMJY,WS_8_20,0.0,5436.500000011012,5,5,completed
2023-02-03/PUJA,2023-02-03,PUJA,WS_13_20,0.0,9626.65000000016,62,62,completed
2023-02-03/RUDA,2023-02-03,RUDA,WS_8_20,0.0,7792.100000019582,149,149,completed
2023-02-03/SEBR,2023-02-03,SEBR,WS_25_20,0.0,14465.84999992974,189,189,completed
2023-02-03/SEMY,2023-02-03,SEMY,WS_19_20,0.0,8452.95000001724,92,92,completed
2023-02-03/SETA,2023-02-03,SETA,WS_30_20,0.0,8099.750000020701,238,238,completed
2023-02-03/SPER,2023-02-03,SPER,WS_30_20,0.0,10395.449999988972,85,85,completed
2023-02-03/SRPA,2023-02-03,SRPA,WS_8_20,0.0,10994.14999998026,240,240,completed
2023-02-03/SRSD,2023-02-03,SRSD,WS_8_20,0.0,12393.549999959896,60,60,completed
2023-02-03/SS14,2023-02-03,SS14,WS_13_20,0.0,12061.599999964727,123,123,completed
2023-02-03/TGYA,2023-02-03,TGYA,WS_30_20,0.0,10848.249999982383,2,2,completed
2023-02-03/TJKR,2023-02-03,TJKR,WS_30_20,0.0,12604.549999956826,155,155,completed
2023-02-03/TMBM,2023-02-03,TMBM,WS_19_20,0.0,8575.90000001545,1,1,completed
2023-02-03/TMCO,2023-02-03,TMCO,WS_25_20,0.0,14724.599999925975,2,2,completed
2023-02-03/TMDY,2023-02-03,TMDY,WS_25_20,0.0,14943.299999922792,7,7,completed
2023-02-03/TMMI,2023-02-03,TMMI,WS_13_20,0.0,12272.749999961654,3,3,completed
2023-02-03/TMMU,2023-02-03,TMMU,WS_13_20,0.0,12568.999999957343,5,5,completed
2023-02-03/TMNU,2023-02-03,TMNU,WS_30_20,0.0,13075.049999949979,3,3,completed
2023-02-03/TMTM,2023-02-03,TMTM,WS_19_20,0.0,10987.149999980362,119,119,completed
