robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1502.2999999991814,10299.549999990368,1510.0999999991743,0,8906.650000010637,20.15000000000015,1390.649999999283,2214.0000000002183,8795.999999994658,22238.74999999936,0.9411474688392842
AMR_02,1140.2999999995106,7934.250000020099,1133.7999999995166,0,11472.049999973306,15.15000000000008,1933.849999998789,1960.0000000004475,6363.999999994771,21695.549999992436,0.9181591576671172
AMR_03,1085.99999999956,7649.850000019064,1163.2499999994898,0,12114.549999963956,14.550000000000072,1601.1999999990915,2222.000000000211,5647.999999995916,22028.199999982073,0.9322369590498227
AMR_04,1067.8999999995765,8010.050000020375,1152.8999999994992,0,11904.599999967011,14.200000000000067,1479.749999999202,2238.0000000001137,6123.999999995169,22149.649999986465,0.9373767425401118
AMR_05,977.3999999996588,7951.500000020162,1127.2499999995225,0,11278.799999976118,13.150000000000052,2281.2999999995336,2268.000000000219,6131.999999994917,21348.099999995466,0.9034550179090207
AMR_06,1013.5999999996259,7626.100000018978,1167.349999999486,0,11696.099999970045,13.70000000000006,2112.5499999989197,2483.9999999998477,5435.9999999960155,21516.849999988135,0.9105965449894426
AMR_07,1085.99999999956,8153.450000020896,1201.399999999455,0,11304.09999997575,14.750000000000075,1869.6999999988473,2559.9999999997713,6003.999999995343,21759.69999999566,0.9208739959619439
AMR_08,1176.4999999994777,8505.500000016475,1182.0999999994726,0,10698.949999984556,15.750000000000089,2050.5999999986943,2202.0000000002956,6931.99999999348,21578.79999999998,0.9132182789315817
AMR_09,1176.4999999994777,8503.150000016509,1279.6999999993839,0,11168.64999997772,15.85000000000009,1485.5499999991966,2559.999999999871,6295.999999994673,22143.84999999309,0.9371312856096174
AMR_10,1176.4999999994777,8357.050000018635,1206.7999999994502,0,11448.749999973645,15.550000000000086,1424.749999999252,2122.000000000387,6595.999999994407,22204.64999999121,0.9397043513666253
AMR_11,1122.199999999527,8382.85000001826,1179.599999999475,0,10423.449999988565,14.950000000000077,2506.3500000003523,2440.0000000000095,6659.999999993957,21123.050000005827,0.8939308657937923
AMR_12,1176.4999999994777,8038.350000020478,1187.7999999994674,0,11665.799999970486,15.700000000000088,1545.2499999991423,1820.000000000348,6563.999999994397,22084.14999998991,0.9346047720289216
AMR_13,1104.0999999995436,7887.100000019927,1190.2999999994652,0,10988.69999998034,14.750000000000075,2444.450000000127,2316.0000000001005,5947.9999999953125,21184.949999999277,0.8965504837271289
AMR_14,1013.5999999996259,8035.650000020468,1175.3499999994788,0,11693.299999970086,13.550000000000058,1697.9499999990035,2661.9999999996858,5803.99999999571,21931.449999989658,0.9281424835238573
AMR_15,1158.3999999994942,8345.950000018796,1161.5999999994913,0,11403.7499999743,15.250000000000082,1544.449999999143,2104.000000000373,6723.9999999942975,22084.94999999208,0.9346386281573962
AMR_16,1212.6999999994448,8459.400000017145,1190.8499999994647,0,11409.299999974219,16.100000000000094,1341.049999999328,1844.0000000003818,7035.99999999373,22288.34999999027,0.9432465487986289
