task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1727.6999999989764,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,6273.400000014057,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,265.200000000026,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,300.300000000034,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1947.0999999987769,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,965.3499999996698,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,5377.5000000107975,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,7755.250000019448,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,6957.5000000165455,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1686.399999999014,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,5796.850000012323,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,6255.350000013991,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,6009.750000013098,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,6398.350000014511,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,8052.350000020529,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,9663.449999999624,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,7148.050000017239,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,10211.699999991646,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,2056.0999999987143,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,2027.4499999987038,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,7889.500000019936,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,7989.300000020299,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,5202.35000001016,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,7770.050000019502,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,10824.44999998273,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,14778.149999925196,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,10724.449999984185,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,5994.100000013041,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,11132.749999978243,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,7796.200000019597,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,14965.099999922475,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,9826.949999997245,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,7932.450000020092,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,6392.55000001449,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,14991.849999922086,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,8395.300000018078,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,12372.099999960208,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,17596.79999988418,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,8202.400000020885,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,11803.949999968476,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,8390.200000018152,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,12476.199999958693,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,18356.499999873125,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,12726.999999955044,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,14673.299999926721,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,8466.60000001704,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,14809.849999924734,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,8668.400000014104,4,4,completed
2023-03-03/MAYA,2023-03-03,MAYA,WS_13_20,0.0,8701.950000013616,1,1,completed
2023-03-03/MLP2,2023-03-03,MLP2,WS_30_20,0.0,8882.950000010982,2,2,completed
2023-03-03/MMJJ,2023-03-03,MMJJ,WS_13_20,0.0,9491.30000000213,7,7,completed
2023-03-03/MMKA,2023-03-03,MMKA,WS_30_20,0.0,9674.499999999463,2,2,completed
2023-03-03/MMMA,2023-03-03,MMMA,WS_2_20,0.0,13801.249999939411,4,4,completed
2023-03-03/MMSI,2023-03-03,MMSI,WS_2_20,0.0,13466.449999944283,1,1,completed
2023-03-03/MSHM,2023-03-03,MSHM,WS_2_20,0.0,13946.3499999373,8,8,completed
2023-03-03/PANJ,2023-03-03,PANJ,WS_30_20,0.0,12547.649999957654,140,140,completed
2023-03-03/PKMT,2023-03-03,PKMT,WS_13_20,0.0,11698.149999970015,79,79,completed
2023-03-03/PMJY,2023-03-03,PMJY,WS_8_20,0.0,8356.150000018648,6,6,completed
2023-03-03/PONT,2023-03-03,PONT,WS_2_20,0.0,14037.649999935971,1,1,completed
2023-03-03/PUJA,2023-03-03,PUJA,WS_13_20,0.0,12522.949999958013,32,32,completed
2023-03-03/PUPT,2023-03-03,PUPT,WS_19_20,0.0,15016.549999921726,4,4,completed
2023-03-03/RUDA,2023-03-03,RUDA,WS_8_20,0.0,11301.099999975793,178,178,completed
2023-03-03/SEBR,2023-03-03,SEBR,WS_25_20,0.0,19991.849999849328,51,51,completed
2023-03-03/SEMY,2023-03-03,SEMY,WS_19_20,0.0,17932.699999879293,118,118,completed
2023-03-03/SETA,2023-03-03,SETA,WS_30_20,0.0,16000.599999907407,96,96,completed
2023-03-03/SPER,2023-03-03,SPER,WS_30_20,0.0,18268.699999874403,69,69,completed
2023-03-03/SRPA,2023-03-03,SRPA,WS_8_20,0.0,14116.199999934828,76,76,completed
2023-03-03/SRSB,2023-03-03,SRSB,WS_19_20,0.0,20248.64999984559,105,105,completed
2023-03-03/SRSD,2023-03-03,SRSD,WS_8_20,0.0,16700.599999897222,96,96,completed
2023-03-03/SS14,2023-03-03,SS14,WS_13_20,0.0,15909.64999990873,133,133,completed
2023-03-03/STT3,2023-03-03,STT3,WS_19_20,0.0,20923.299999835774,18,18,completed
2023-03-03/TJKR,2023-03-03,TJKR,WS_30_20,0.0,20180.499999846583,98,98,completed
2023-03-03/TMBM,2023-03-03,TMBM,WS_19_20,0.0,21054.949999833858,2,2,completed
2023-03-03/TMCO,2023-03-03,TMCO,WS_25_20,0.0,20245.94999984563,1,1,completed
2023-03-03/TMDY,2023-03-03,TMDY,WS_25_20,0.0,20400.899999843376,8,8,completed
2023-03-03/TMKR,2023-03-03,TMKR,WS_2_20,0.0,15085.949999920716,14,14,completed
2023-03-03/TMMI,2023-03-03,TMMI,WS_13_20,0.0,16057.949999906572,1,1,completed
2023-03-03/TMML,2023-03-03,TMML,WS_25_20,0.0,22528.699999812412,125,125,completed
2023-03-03/TMMU,2023-03-03,TMMU,WS_13_20,0.0,16179.949999904797,2,2,completed
2023-03-03/TMNU,2023-03-03,TMNU,WS_30_20,0.0,20374.199999843764,7,7,completed
2023-03-03/TMSJ,2023-03-03,TMSJ,WS_25_20,0.0,23629.399999796395,115,115,completed
2023-03-03/TMTM,2023-03-03,TMTM,WS_19_20,0.0,21982.899999820354,60,60,completed
2023-03-03/TMYL,2023-03-03,TMYL,WS_8_20,0.0,16752.29999989647,1,1,completed
2023-03-03/TPAN,2023-03-03,TPAN,WS_13_20,0.0,18218.199999875138,66,66,completed
2023-03-03/TPKA,2023-03-03,TPKA,WS_2_20,0.0,17588.299999884304,67,67,completed
2023-03-03/TPTR,2023-03-03,TPTR,WS_2_20,0.0,17859.599999880356,3,3,completed
2023-03-03/TSDA,2023-03-03,TSDA,WS_8_20,0.0,18818.949999866396,112,112,completed
2023-03-03/TSGB,2023-03-03,TSGB,WS_2_20,0.0,19922.749999850334,68,68,completed
2023-03-03/TTNG,2023-03-03,TTNG,WS_19_20,0.0,22773.099999808856,46,46,completed
2023-03-03/VVSM,2023-03-03,VVSM,WS_2_20,0.0,21232.449999831275,67,67,completed
2023-03-03/WBCK,2023-03-03,WBCK,WS_2_20,0.0,21604.949999825854,21,21,completed
2023-03-03/WGMS,2023-03-03,WGMS,WS_13_20,0.0,19573.449999855417,32,32,completed
2023-03-03/WKBH,2023-03-03,WKBH,WS_19_20,0.0,23315.54999980096,44,44,completed
2023-03-03/WKBS,2023-03-03,WKBS,WS_30_20,0.0,21052.549999833893,31,31,completed
2023-03-03/WKKR,2023-03-03,WKKR,WS_2_20,0.0,22375.64999981464,40,40,completed
2023-03-03/WKLP,2023-03-03,WKLP,WS_8_20,0.0,19948.899999849953,32,32,completed
2023-03-03/WRAU,2023-03-03,WRAU,WS_8_20,0.0,20129.299999847328,1,1,completed
