task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,580.0500000000202,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,550.7500000000468,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,409.2500000000588,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,904.8499999997248,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,423.70000000006206,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,651.8499999999549,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,777.5999999998405,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,672.2499999999363,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,347.7000000000448,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,1028.949999999612,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,1727.3499999989767,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,1750.3999999989558,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,683.0499999999265,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2171.5999999991345,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1563.7499999991255,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,2271.499999999498,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,3729.3500000048016,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,3992.000000005757,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1278.449999999385,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,2713.9500000011076,12,12,completed
