workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4790.00000000866,0.2831379248200038,678,479
WS_8_20,4200.000000006514,0.24826289858950104,604,420
WS_13_20,4920.000000009133,0.29082225263350436,735,492
WS_19_20,3400.0000000036034,0.2009747274294974,463,340
WS_25_20,3310.000000003276,0.195654808173997,438,331
WS_30_20,4050.000000005968,0.23939636649700036,553,405
