method,date,status,sim_duration_s,makespan_hours,success_flag,failure_reason,released_tasks,completed_tasks,unfinished_tasks,source_lines,completed_lines,unfinished_lines,completion_ratio,rack_jobs,completed_rack_jobs,line_throughput_per_hour,planner_failures,replans,mean_planning_latency_ms,wall_clock_seconds,simulated_seconds_per_wall_second,safety_blocked_robot_substeps,empty_distance_m,loaded_distance_m,travel_distance_m,travel_metres_per_completed_line,rack_presentations,completed_order_lines_per_rack_presentation,min_completed_order_lines_per_rack_presentation,max_completed_order_lines_per_rack_presentation,lines_per_completed_rack_trip,skus_per_completed_rack_trip,rack_trips_per_1000_lines,mean_store_completion_seconds,p95_store_completion_seconds,amr_utilization,reservation_wait_seconds_per_line,safety_wait_seconds_per_line,replans_per_1000_lines,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,layout,slotting_strategy,run_wall_clock_seconds
current_heat,2023-01-03,completed,17475.24999988595,4.85423611107943,True,,97,97,0,3471,3471,0,1.0,2590,2590,715.0455644458049,952,5277,4.432302204033481,2245.706926201,7.781625374174868,0,110757.99999997982,275307.9999997358,386065.9999997156,111.22615960810015,2590,1.34015444015444,1,9,1.34015444015444,1.2154440154440154,746.1826562950158,7349.918556686978,15591.589999913356,0.8842722564839239,51.08134543367744,0.0,1520.3111495246326,46878.999999979256,348486.25000053865,44808.99999998116,0,177303.3500002944,637.5500000000036,80894.84999997148,regenerated_check_traffic_zone_on,ctbsa,2245.830400186
current_heat,2023-02-03,completed,23313.199999800996,6.47588888883361,True,,81,81,0,4833,4833,0,1.0,3277,3277,746.306813313853,1621,9645,4.3726914444637845,3044.1898600280006,7.658260841715885,0,168667.99999989392,356543.99999982753,525211.9999997214,108.67204634796636,3277,1.4748245346353372,1,9,1.4748245346353372,1.341470857491608,678.0467618456445,11936.94259253147,22387.649999814465,0.9620061810551654,61.90361059398667,0.0,1995.6548727498448,59313.69999996796,476064.64999868226,61727.999999965774,0,299180.1500007376,811.2000000000061,35430.29999998966,regenerated_check_traffic_zone_on,ctbsa,3044.325605681
current_heat,2023-03-03,completed,23525.34999979791,6.534819444388308,True,,100,100,0,4582,4582,0,1.0,3349,3349,701.1670389661238,1651,8459,4.325567709144901,3076.013779134001,7.64799890019383,0,155241.99999991697,357523.99999983486,512765.9999997518,111.90877346131641,3349,1.3681696028665273,1,6,1.3681696028665273,1.2770976410868915,730.9035355739852,12111.398999941553,21710.86749982431,0.919200777041459,61.00617634235406,0.0,1846.1370580532518,60616.89999996678,463797.34999886074,60208.999999967156,0,279530.3000006663,827.2500000000066,76033.19999996689,regenerated_check_traffic_zone_on,ctbsa,3076.1747316150004
