workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4630.000000008078,0.26736655492927236,678,463
WS_8_20,4080.0000000060772,0.23560594905208485,604,408
WS_13_20,4770.000000008587,0.2754510727889201,735,477
WS_19_20,3200.000000002876,0.18478897964858482,463,320
WS_25_20,3370.0000000034943,0.19460589419244279,438,337
WS_30_20,3980.0000000057134,0.22983129343805075,553,398
