task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,775.7499999998422,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,498.50000000007907,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,533.3000000000627,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1210.4999999994468,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,339.0000000000428,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,672.599999999936,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,893.0999999997355,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,750.699999999865,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,420.7000000000614,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,810.4999999998106,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,1573.149999999117,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,1866.2499999988504,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,943.3499999996898,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2227.3999999993375,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1509.7499999991746,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,2167.64999999912,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,3936.750000005556,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,4621.200000008046,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1707.5499999989947,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,2518.300000000396,12,12,completed
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,2553.0500000005222,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,2273.3499999995047,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,1088.6499999995576,3,3,completed
2023-01-03/HQMW,2023-01-03,HQMW,WS_19_20,0.0,2449.7000000001462,1,1,completed
2023-01-03/IPBC,2023-01-03,IPBC,WS_8_20,0.0,2572.3000000005923,3,3,completed
2023-01-03/IPGD,2023-01-03,IPGD,WS_25_20,0.0,2683.600000000997,3,3,completed
2023-01-03/IPMG,2023-01-03,IPMG,WS_25_20,0.0,2705.500000001077,1,1,completed
2023-01-03/JJNG,2023-01-03,JJNG,WS_19_20,0.0,2580.250000000621,1,1,completed
2023-01-03/JLTS,2023-01-03,JLTS,WS_25_20,0.0,2886.750000001736,1,1,completed
