robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1502.2999999991814,12206.199999962622,1642.299999999054,0,7138.500000017204,20.600000000000158,803.2999999998171,4573.999999997019,8811.99999999487,22509.899999978057,0.965543125790119
AMR_02,1574.6999999991156,12218.349999962446,1540.199999999147,0,7224.750000017518,21.650000000000173,733.5499999998806,3917.9999999978627,9599.999999998852,22579.649999978228,0.9685349930584807
AMR_03,1556.599999999132,11940.999999966481,1559.999999999129,0,7337.000000017926,21.150000000000166,897.4499999997315,3919.999999997809,9139.99999999599,22415.74999998267,0.9615046411549685
AMR_04,1466.0999999992143,11612.099999971268,1435.749999999242,0,8003.450000020351,19.850000000000147,775.949999999842,3993.9999999975953,8803.999999995383,22537.249999990072,0.9667162809130644
AMR_05,1429.8999999992473,11384.299999974583,1474.049999999207,0,8208.2000000208,19.500000000000142,797.2499999998226,3659.9999999981997,8879.99999999564,22515.949999993834,0.9658026354248251
AMR_06,1502.2999999991814,11885.199999967293,1517.2999999991678,0,7795.000000019592,20.550000000000157,592.8500000000085,4377.99999999705,8827.999999995927,22720.349999985232,0.9745702005807515
AMR_07,1411.7999999992637,11678.499999970301,1544.2499999991433,0,7491.3000000184875,19.40000000000014,1167.9499999994855,4497.99999999708,8315.999999992267,22145.249999987198,0.9499017723940185
AMR_08,1447.9999999992308,11872.499999967478,1560.3499999991286,0,7672.750000019148,19.700000000000145,739.8999999998748,3993.999999997675,9155.999999998108,22573.299999984985,0.9682626151784257
AMR_09,1411.7999999992637,12013.549999965426,1490.649999999192,0,7540.350000018666,19.35000000000014,837.499999999786,4269.99999999723,9031.999999996446,22475.699999982546,0.9640761457103444
AMR_10,1502.2999999991814,12055.89999996481,1533.0499999991534,0,7366.000000018032,20.75000000000016,835.1999999997881,4213.9999999975935,9191.999999996835,22477.999999981177,0.9641748022653712
