task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,645.1999999999609,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,564.4000000000344,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,650.2999999999563,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,856.3499999997689,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,287.200000000031,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,438.9000000000655,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,519.0000000000757,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,734.5999999998796,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,421.90000000006165,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,933.6999999996985,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,1800.2999999989104,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,2106.3999999988973,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,732.8499999998812,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2261.5499999994618,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1808.6999999989027,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,3008.1000000021777,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,4176.95000000643,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,5303.250000010527,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1344.499999999325,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,3569.700000004221,12,12,completed
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,2851.9500000016096,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,1707.8999999989944,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,766.2499999998508,3,3,completed
2023-01-03/HQMW,2023-01-03,HQMW,WS_19_20,0.0,1793.8999999989162,1,1,completed
2023-01-03/IPBC,2023-01-03,IPBC,WS_8_20,0.0,3832.9500000051785,3,3,completed
2023-01-03/IPGD,2023-01-03,IPGD,WS_25_20,0.0,3073.8000000024167,3,3,completed
2023-01-03/IPMG,2023-01-03,IPMG,WS_25_20,0.0,3278.450000003161,1,1,completed
2023-01-03/JJNG,2023-01-03,JJNG,WS_19_20,0.0,2318.3999999996686,1,1,completed
2023-01-03/JLTS,2023-01-03,JLTS,WS_25_20,0.0,3331.8500000033555,1,1,completed
2023-01-03/JMNS,2023-01-03,JMNS,WS_2_20,0.0,541.5500000000552,1,1,completed
2023-01-03/KAMP,2023-01-03,KAMP,WS_8_20,0.0,4339.5500000070215,2,2,completed
2023-01-03/KBES,2023-01-03,KBES,WS_2_20,0.0,3463.050000003833,119,119,completed
2023-01-03/KCTJ,2023-01-03,KCTJ,WS_30_20,0.0,1001.5999999996368,11,11,completed
2023-01-03/KELS,2023-01-03,KELS,WS_30_20,0.0,1213.499999999444,5,5,completed
2023-01-03/KIDP,2023-01-03,KIDP,WS_25_20,0.0,3608.550000004362,4,4,completed
2023-01-03/KJIN,2023-01-03,KJIN,WS_30_20,0.0,2304.8499999996193,29,29,completed
2023-01-03/KJRH,2023-01-03,KJRH,WS_2_20,0.0,6304.55000001417,96,96,completed
2023-01-03/KJSC,2023-01-03,KJSC,WS_25_20,0.0,3957.4500000056314,9,9,completed
2023-01-03/KLGU,2023-01-03,KLGU,WS_2_20,0.0,7129.550000017171,17,17,completed
2023-01-03/KOLA,2023-01-03,KOLA,WS_19_20,0.0,6605.300000015264,167,167,completed
2023-01-03/KOMA,2023-01-03,KOMA,WS_25_20,0.0,5272.900000010417,26,26,completed
2023-01-03/KPAS,2023-01-03,KPAS,WS_30_20,0.0,6636.000000015376,120,120,completed
2023-01-03/KPBR,2023-01-03,KPBR,WS_2_20,0.0,8250.700000020182,18,18,completed
2023-01-03/KTUN,2023-01-03,KTUN,WS_8_20,0.0,7968.350000020223,146,146,completed
