task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,1331.0999999993371,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,4928.3500000091635,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,377.2000000000515,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1516.1999999991688,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,4493.10000000758,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,222.85000000001642,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,8041.200000020488,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2221.249999999315,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,8146.550000020871,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,3299.550000003238,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,3120.600000002587,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,6162.400000013653,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,520.2000000000746,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,963.4499999996715,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,3785.6500000050064,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,6223.800000013876,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,10427.349999988508,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,8827.050000011795,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,285.3000000000306,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,8962.950000009818,3,3,completed
2023-02-03/JKTP,2023-02-03,JKTP,WS_8_20,0.0,4240.800000006662,10,10,completed
2023-02-03/KBES,2023-02-03,KBES,WS_2_20,0.0,3242.35000000303,1,1,completed
2023-02-03/KELS,2023-02-03,KELS,WS_30_20,0.0,901.9999999997274,6,6,completed
2023-02-03/KIDP,2023-02-03,KIDP,WS_25_20,0.0,10557.299999986617,1,1,completed
2023-02-03/KJIN,2023-02-03,KJIN,WS_30_20,0.0,2058.799999998724,40,40,completed
2023-02-03/KJRH,2023-02-03,KJRH,WS_2_20,0.0,7779.250000019535,137,137,completed
2023-02-03/KJSC,2023-02-03,KJSC,WS_25_20,0.0,11824.799999968172,57,57,completed
