robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1502.2999999991814,11953.249999966303,1673.049999999026,0,7688.750000019206,20.550000000000157,2161.7499999990987,4243.99999999768,8771.999999995463,22837.899999983714,0.9135287894105689
AMR_02,1538.4999999991485,11914.799999966863,1549.8499999991382,0,7528.750000018624,20.950000000000163,2446.8000000001357,3851.999999998013,9303.999999998296,22552.849999983773,0.9021266297802345
AMR_03,1628.9999999990662,12187.79999996289,1654.8499999990427,0,8176.950000020982,22.25000000000018,1328.7999999993392,4013.9999999977704,9319.999999998527,23670.84999998198,0.9468472558693278
AMR_04,1538.4999999991485,11539.74999997232,1582.5499999991084,0,8301.950000019437,21.000000000000163,2015.8999999987143,4043.9999999979204,8495.999999993493,22983.749999990014,0.9193628710880165
AMR_05,1502.2999999991814,11334.34999997531,1585.3999999991058,0,8424.10000001766,20.550000000000157,2132.949999998994,3513.9999999986085,8827.999999995829,22866.699999991255,0.9146808055391067
AMR_06,1502.2999999991814,11480.449999973183,1588.499999999103,0,8111.000000020742,20.450000000000156,2296.9499999995905,4069.999999997832,8395.999999992973,22702.699999992208,0.9081207136978003
AMR_07,1484.1999999991979,11045.849999979508,1489.3999999991931,0,8269.250000019912,20.300000000000153,2690.650000001023,3967.9999999977695,8071.999999991956,22308.999999997814,0.8923724932227971
AMR_08,1520.399999999165,10955.449999980823,1527.5499999991584,0,8583.050000015346,20.65000000000016,2392.5499999999383,4097.999999997696,7719.999999992417,22607.099999994494,0.9042966601611081
AMR_09,1647.0999999990497,11780.799999968813,1642.299999999054,0,7677.650000019165,22.500000000000185,2229.2999999993444,3973.9999999977645,8791.999999994558,22770.34999998608,0.9108267515821098
AMR_10,1665.1999999990333,12271.099999961678,1618.149999999076,0,7469.750000018409,23.000000000000192,1952.449999998772,3997.999999997782,9443.999999999029,23047.199999978195,0.921900906620064
AMR_11,1574.6999999991156,11776.349999968877,1605.7499999990873,0,8294.90000001954,21.600000000000172,1726.3499999989776,4023.99999999786,8791.999999995951,23273.299999986615,0.9309450332382543
AMR_12,1574.6999999991156,11623.349999971104,1566.399999999123,0,8243.150000020292,21.600000000000172,1970.4499999987556,3967.9999999979664,8775.999999995356,23029.199999989632,0.9211808965403738
AMR_13,1556.599999999132,12108.09999996405,1593.899999999098,0,7661.200000019106,21.40000000000017,2058.449999998723,3857.999999997794,9504.000000000067,22941.199999981385,0.9176608472593226
AMR_14,1466.0999999992143,10922.549999981302,1485.049999999197,0,8521.900000016236,20.05000000000015,2584.000000000635,4051.9999999977645,7775.999999992564,22415.64999999595,0.8966385529475968
AMR_15,1411.7999999992637,11139.299999978148,1529.149999999157,0,8472.950000016948,19.40000000000014,2427.050000000064,3917.9999999978368,8171.999999991528,22572.59999999352,0.9029166408407863
AMR_16,1447.9999999992308,11017.54999997992,1473.7499999992074,0,8683.900000013879,19.900000000000148,2356.5499999998074,3827.9999999981246,8195.999999991867,22643.099999992235,0.9057366803213128
AMR_17,1520.399999999165,11816.349999968295,1615.3999999990785,0,8264.150000019987,20.900000000000162,1762.4499999989448,4167.999999997658,8551.999999993795,23237.19999998653,0.9295010130219549
AMR_18,1393.6999999992802,11388.699999974519,1502.849999999181,0,8158.950000020916,19.050000000000136,2536.4000000004617,4193.99999999736,8355.999999992639,22463.249999993895,0.8985425796039048
AMR_19,1502.2999999991814,11212.499999977083,1532.6499999991538,0,8451.200000017265,20.400000000000155,2280.599999999531,3887.999999997801,8231.999999992126,22719.049999992683,0.9087747228539533
AMR_20,1610.8999999990826,11743.14999996936,1553.5499999991348,0,8301.400000019445,22.000000000000178,1768.6499999989392,3695.9999999979286,9259.999999997575,23230.999999987023,0.9292530095499238
AMR_21,1683.2999999990168,12274.149999961634,1699.599999999002,0,7421.300000018233,23.050000000000193,1898.2499999988213,3863.9999999980346,9459.999999997823,23101.399999977886,0.9240689369724959
AMR_22,1466.0999999992143,11004.599999980108,1498.399999999185,0,8892.75000001084,20.15000000000015,2117.6499999989383,3719.999999998099,8215.999999991758,22881.999999989348,0.9152928141071558
AMR_23,1556.599999999132,11370.149999974788,1513.1499999991715,0,8486.55000001675,21.35000000000017,2051.849999998699,3603.9999999981655,8903.999999996498,22947.799999989842,0.917924850955715
AMR_24,1411.7999999992637,10579.74999998629,1418.149999999258,0,9133.150000007341,19.150000000000137,2437.6500000001024,3369.9999999987726,7883.999999992715,22561.999999992157,0.9024926349046448
AMR_25,1520.399999999165,11316.049999975576,1601.9499999990908,0,8375.550000018366,20.75000000000016,2164.9499999991103,3991.999999998055,8163.999999991863,22834.699999992197,0.913400787618882
AMR_26,1393.6999999992802,11442.499999973736,1536.74999999915,0,8851.000000011447,18.950000000000134,1756.74999999895,4245.999999997337,8243.99999999201,23242.899999983612,0.9297290162138849
AMR_27,1502.2999999991814,11829.249999968108,1551.9499999991363,0,8100.950000020705,20.500000000000156,1994.6999999987336,4411.999999997249,8535.999999993772,23004.94999998713,0.9202108829600749
AMR_28,1429.8999999992473,10651.749999985243,1502.3499999991814,0,9346.25000000424,19.600000000000144,2049.7999999986914,3587.999999998438,7791.999999992674,22949.84999998791,0.9180068521036545
AMR_29,1538.4999999991485,11355.399999975003,1554.399999999134,0,8201.700000020895,21.150000000000166,2328.4999999997053,3949.999999997933,8311.999999992568,22671.14999999418,0.9068586960296205
