layout,requested_days,comparison_days,completed_days,incomplete_days,failed_days,comparison_status,mean_daily_throughput_lines_per_hour,median_daily_throughput_lines_per_hour,stddev_daily_throughput_lines_per_hour,weighted_throughput_lines_per_hour,total_completed_lines_comparison_days,mean_daily_completed_order_lines_per_rack_presentation,mean_daily_makespan_hours,mean_daily_travel_metres_per_completed_line,mean_daily_lines_per_completed_rack_trip,mean_daily_skus_per_completed_rack_trip,mean_daily_rack_trips_per_1000_lines,mean_daily_mean_store_completion_seconds,mean_daily_p95_store_completion_seconds,mean_daily_amr_utilization,mean_daily_reservation_wait_seconds_per_line,mean_daily_safety_wait_seconds_per_line,mean_daily_replans_per_1000_lines,mean_daily_empty_distance_m,mean_daily_loaded_distance_m,min_completed_order_lines_per_rack_presentation,max_completed_order_lines_per_rack_presentation,baseline_layout,throughput_improvement_percent,slotting_strategy
affinity_zone_on_max_same_sku_1,3,3,3,0,0,complete,758.7911573663107,765.5412287848316,17.786604034113225,760.4116978907797,12886,1.4475601333054977,5.648694444401203,107.84478163367005,1.4475601333054977,1.3266596439610634,691.7615554359822,9812.503795134944,18932.50416653141,0.9258490978133536,53.01763065742665,0.0,1689.3274248042026,142185.33333326777,320603.9999997697,1,11,affinity_zone_on_max_same_sku_1,0.0,abc_affinity
affinity_zone_on_max_same_sku_2,3,3,3,0,0,complete,807.9597666060106,794.1227445227456,27.784262775912353,809.495557252097,12886,1.5638516264724769,5.306185185146927,96.98029354861342,1.5638516264724769,1.4333268905966374,640.7363077858547,9268.481858165169,17539.04749988502,0.9178705691730984,52.40624110548714,0.0,1689.6208273933642,121711.33333329741,293993.3333330628,1,11,affinity_zone_on_max_same_sku_1,6.479860599635789,abc_affinity
affinity_zone_on_max_same_sku_3,3,3,3,0,0,complete,756.0583779481544,737.5370273140966,46.58939478263141,758.157949578647,12886,1.5028852752079214,5.665486111067625,104.88155202418342,1.5028852752079214,1.3774364323546613,666.5523364479769,9871.906040733827,19025.356666530057,0.9303919763423697,58.4506559725576,0.0,1766.8040638485768,131992.6666666152,317435.99999974546,1,12,affinity_zone_on_max_same_sku_1,-0.3601490860333012,abc_affinity
affinity_zone_on_max_same_sku_4,3,3,3,0,0,complete,770.5098104687239,772.3223203292304,30.659512880349684,767.2204351371839,12886,1.5002150144211772,5.598564814772303,103.46052652109653,1.5002150144211772,1.3749540910514402,667.7235983119598,9534.596386564337,18771.281666533756,0.9178374703271698,54.58082726837103,0.0,1633.6092830193047,128801.33333328624,315806.6666664256,1,11,affinity_zone_on_max_same_sku_1,1.5443845106323462,abc_affinity
affinity_zone_on_max_same_sku_5,3,3,3,0,0,complete,760.4866494480729,757.1987805711583,10.699564199444675,759.3027252697534,12886,1.4837085480096261,5.656944444401082,104.05608671130777,1.4837085480096261,1.3597318152947395,675.0009850103779,9928.775911993751,19077.51749986263,0.9248154999442206,56.768713449225174,0.0,1656.400922709201,130725.99999995051,316489.3333331004,1,13,affinity_zone_on_max_same_sku_1,0.22344647342056323,abc_affinity
affinity_zone_on_max_same_sku_6,3,3,3,0,0,complete,779.7073547553988,773.5509285374014,37.93693471834305,782.278103196945,12886,1.468940740748247,5.490800925884982,104.91745614493388,1.468940740748247,1.3462142285236454,682.168753736031,9612.48583777513,18506.503333204273,0.9362395883698951,53.400724146308114,0.0,1643.379520485041,131686.66666661584,318555.9999997616,1,9,affinity_zone_on_max_same_sku_1,2.756515700800488,abc_affinity
