workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5230.000000010261,0.23384491566396848,757,523
WS_8_20,4940.000000009206,0.2208783715831531,707,494
WS_13_20,3780.000000004986,0.1690121952598915,563,378
WS_19_20,5790.000000012298,0.2588837594062327,896,579
WS_25_20,6140.0000000135715,0.27453303674514784,913,614
WS_30_20,5230.000000010261,0.23384491566396848,746,523
