workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4560.0000000078235,0.22013884195591943,713,456
WS_8_20,5220.0000000102245,0.2520010427653901,836,522
WS_13_20,5000.000000009424,0.2413803091622332,850,500
WS_19_20,4370.000000007132,0.2109663902077385,789,437
WS_25_20,4800.000000008697,0.23172509679572695,797,480
WS_30_20,5130.000000009897,0.24765619720046225,848,513
