resource_id,capacity,before_load,after_load,before_normalized_load,after_normalized_load
lane:192,,0.0,551.0,0.0,0.027879293194298587
lane:193,,0.0,3934.5000000000014,0.0,0.19907636855348063
lane:194,,0.0,4291.166666666666,0.0,0.2171228559811269
lane:195,,0.0,4778.499999999997,0.0,0.24178076684021002
lane:196,,0.0,6309.166666666663,0.0,0.31922886989418403
lane:197,,0.0,5787.33333333333,0.0,0.29282534085868833
lane:198,,0.0,6256.333333333331,0.0,0.31655562853223834
lane:199,,0.0,7235.666666666666,0.0,0.3661075725158133
lane:2,,0.0,0.0,0.0,0.0
lane:20,,0.0,0.0,0.0,0.0
lane:200,,0.0,9039.000000000002,0.0,0.4573519622200816
lane:201,,0.0,9652.66666666667,0.0,0.48840204012129385
lane:202,,0.0,10267.666666666668,0.0,0.5195195815269084
lane:203,,0.0,10267.666666666668,0.0,0.5195195815269084
lane:204,,0.0,9851.500000000002,0.0,0.4984625352153041
lane:205,,0.0,9851.500000000002,0.0,0.4984625352153041
lane:206,,0.0,9851.500000000002,0.0,0.4984625352153041
lane:207,,0.0,9851.500000000002,0.0,0.4984625352153041
lane:208,,0.0,9851.500000000002,0.0,0.4984625352153041
lane:209,,0.0,0.0,0.0,0.0
lane:21,,0.0,0.0,0.0,0.0
lane:210,,0.0,0.0,0.0,0.0
lane:211,,0.0,0.0,0.0,0.0
lane:212,,0.0,0.0,0.0,0.0
lane:213,,0.0,0.0,0.0,0.0
lane:214,,0.0,0.0,0.0,0.0
lane:215,,0.0,0.0,0.0,0.0
lane:216,,0.0,0.0,0.0,0.0
lane:217,,0.0,0.0,0.0,0.0
lane:218,,0.0,0.0,0.0,0.0
lane:219,,0.0,0.0,0.0,0.0
lane:22,,0.0,0.0,0.0,0.0
lane:220,,0.0,0.0,0.0,0.0
lane:221,,0.0,0.0,0.0,0.0
lane:222,,0.0,0.0,0.0,0.0
lane:223,,0.0,0.0,0.0,0.0
lane:224,,0.0,0.0,0.0,0.0
lane:225,,0.0,0.0,0.0,0.0
lane:226,,0.0,0.0,0.0,0.0
lane:227,,0.0,0.0,0.0,0.0
lane:228,,0.0,710.0,0.0,0.03592431609428674
lane:229,,0.0,710.0,0.0,0.03592431609428674
lane:23,,0.0,0.0,0.0,0.0
