workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5300.000000010516,0.24156295791808108,757,530
WS_8_20,4890.000000009024,0.22287601211684013,707,489
WS_13_20,3950.0000000056043,0.1800327705237511,563,395
WS_19_20,6070.000000013317,0.2766579536911434,896,607
WS_25_20,6300.000000014154,0.28714087450647363,913,630
WS_30_20,5310.000000010552,0.242018737083965,746,531
