job_id,task_id,store_id,robot,rack_id,workstation,covered_skus,covered_lines,dispatch_time_s,completion_time_s,station_release_time_s,to_pickup_time_s,pickup_wait_time_s,to_dropoff_entry_time_s,to_workstation_time_s,dropoff_wait_time_s,to_ingestor_exit_time_s,to_return_time_s,return_wait_time_s,idle_time_s,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m
J000001,2023-01-03/AMPP,AMPP,AMR_25,G11_13,WS_13_20,"[""110342"", ""112432""]",4,0.05,94.1499999999968,62.99999999999856,0.05,0.05,4.099999999999993,52.89999999999913,52.94999999999913,62.94999999999856,62.99999999999856,90.09999999999702,94.1499999999968,18.100000000000122,51.39999999999922,9.55,0,14.850000000000076,0.2,0,0.0,52.00000000000017
J000002,2023-01-03/BDBU,BDBU,AMR_03,G23_7,WS_19_20,"[""110569"", ""112010""]",2,0.05,129.4999999999952,72.24999999999804,0.05,21.700000000000173,25.75000000000023,62.149999999998606,62.1999999999986,72.19999999999804,72.24999999999804,125.44999999999501,129.4999999999952,18.100000000000122,84.19999999999736,15.250000000000082,0,11.65000000000003,0.25,0,16.0,72.00000000000054
J000003,2023-01-03/APUR,APUR,AMR_02,G23_15,WS_25_20,"[""112432""]",1,0.05,88.39999999999712,70.79999999999812,0.05,27.75000000000026,31.800000000000317,60.69999999999869,60.749999999998685,70.74999999999812,70.79999999999812,84.34999999999735,88.39999999999712,18.100000000000122,55.59999999999898,8.549999999999986,0,5.849999999999987,0.25,0,20.0,36.00000000000003
J000004,2023-01-03/BDPP,BDPP,AMR_24,G9_13,WS_2_20,"[""119945""]",1,0.05,149.99999999999986,109.19999999999594,0.05,47.99999999999941,52.04999999999918,99.09999999999651,99.14999999999651,109.14999999999594,109.19999999999594,145.94999999999894,149.99999999999986,18.100000000000122,96.29999999999667,17.20000000000011,0,18.100000000000122,0.25,0,33.99999999999997,68.00000000000088
J000005,2023-01-03/BDRW,BDRW,AMR_40,G29_15,WS_30_20,"[""110178""]",1,0.05,98.04999999999657,80.94999999999754,0.05,42.14999999999974,46.19999999999951,70.84999999999812,70.89999999999812,80.89999999999755,80.94999999999754,93.9999999999968,98.04999999999657,18.100000000000122,59.64999999999875,8.599999999999987,0,11.400000000000027,0.25,0,38.0,32.0
J000006,2023-01-03/BKIN,BKIN,AMR_13,G0_15,WS_8_20,"[""101276""]",1,0.05,79.9999999999976,47.24999999999945,0.05,0.05,4.099999999999993,37.15000000000003,37.200000000000024,47.199999999999456,47.24999999999945,75.94999999999783,79.9999999999976,18.100000000000122,53.699999999999086,7.599999999999981,0,0.35,0.2,0,0.0,60.00000000000025
J000007,2023-01-03/AMPP,AMPP,AMR_23,G9_12,WS_13_20,"[""107172"", ""124208""]",2,0.05,146.54999999999907,114.14999999999566,0.05,13.950000000000063,18.00000000000012,104.04999999999623,104.09999999999623,114.09999999999566,114.14999999999566,142.49999999999815,146.54999999999907,18.100000000000122,64.1999999999985,11.400000000000027,0,52.54999999999915,0.25,0,8.0,56.00000000000027
J000008,2023-01-03/BDBU,BDBU,AMR_27,G21_15,WS_19_20,"[""132437""]",1,0.05,79.74999999999761,54.39999999999905,0.05,24.25000000000021,28.300000000000267,44.29999999999962,44.34999999999962,54.34999999999905,54.39999999999905,75.69999999999784,79.74999999999761,18.100000000000122,50.24999999999928,8.599999999999987,0,2.499999999999999,0.25,0,24.0,32.0
J000009,2023-01-03/APUR,APUR,AMR_01,G26_12,WS_25_20,"[""121833""]",1,0.05,145.3999999999988,102.59999999999631,0.05,38.049999999999976,42.099999999999746,92.49999999999689,92.54999999999688,102.54999999999632,102.59999999999631,141.3499999999979,145.3999999999988,18.100000000000122,76.24999999999781,11.400000000000027,0,39.3499999999999,0.25,0,22.0,52.0000000000003
J000010,2023-01-03/BDPP,BDPP,AMR_09,G3_10,WS_2_20,"[""107398""]",1,0.05,80.84999999999755,49.499999999999325,0.05,9.800000000000004,13.850000000000062,39.3999999999999,39.449999999999896,49.44999999999933,49.499999999999325,76.79999999999778,80.84999999999755,18.100000000000122,53.199999999999115,6.649999999999984,0,2.5999999999999988,0.25,0,8.0,52.0000000000004
