task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/PONT,2023-01-03,PONT,WS_2_20,0.0,7064.750000016936,3,3,completed
2023-01-03/PULA,2023-01-03,PULA,WS_2_20,0.0,9274.200000005289,211,211,completed
2023-01-03/PUPT,2023-01-03,PUPT,WS_19_20,0.0,6547.750000015055,1,1,completed
2023-01-03/SEBR,2023-01-03,SEBR,WS_25_20,0.0,5675.350000011881,68,68,completed
2023-01-03/SEMY,2023-01-03,SEMY,WS_19_20,0.0,7204.950000017446,10,10,completed
2023-01-03/SPER,2023-01-03,SPER,WS_30_20,0.0,9202.350000006334,15,15,completed
2023-01-03/SPRG,2023-01-03,SPRG,WS_25_20,0.0,5813.150000012382,2,2,completed
2023-01-03/SRPA,2023-01-03,SRPA,WS_8_20,0.0,7110.750000017103,14,14,completed
2023-01-03/SRSD,2023-01-03,SRSD,WS_8_20,0.0,7502.150000018527,15,15,completed
2023-01-03/SS02,2023-01-03,SS02,WS_19_20,0.0,7343.250000017949,1,1,completed
2023-01-03/SS14,2023-01-03,SS14,WS_13_20,0.0,8733.550000013156,17,17,completed
2023-01-03/STT3,2023-01-03,STT3,WS_19_20,0.0,7779.750000019537,8,8,completed
2023-01-03/TGKK,2023-01-03,TGKK,WS_25_20,0.0,5965.350000012936,1,1,completed
2023-01-03/TJKR,2023-01-03,TJKR,WS_30_20,0.0,9929.999999995745,14,14,completed
2023-01-03/TMAB,2023-01-03,TMAB,WS_25_20,0.0,7562.200000018745,98,98,completed
2023-01-03/TMCO,2023-01-03,TMCO,WS_25_20,0.0,8462.450000017101,29,29,completed
2023-01-03/TMKR,2023-01-03,TMKR,WS_2_20,0.0,10021.449999994415,12,12,completed
2023-01-03/TMMI,2023-01-03,TMMI,WS_13_20,0.0,9131.550000007364,6,6,completed
2023-01-03/TMMU,2023-01-03,TMMU,WS_13_20,0.0,9962.349999995275,19,19,completed
2023-01-03/TMST,2023-01-03,TMST,WS_30_20,0.0,11314.549999975598,75,75,completed
2023-01-03/TMYL,2023-01-03,TMYL,WS_8_20,0.0,7636.400000019015,4,4,completed
2023-01-03/TSDA,2023-01-03,TSDA,WS_8_20,0.0,9080.800000008103,68,68,completed
2023-01-03/TSGB,2023-01-03,TSGB,WS_2_20,0.0,10877.29999998196,25,25,completed
2023-01-03/TTNG,2023-01-03,TTNG,WS_19_20,0.0,8606.000000015012,22,22,completed
2023-01-03/WAP2,2023-01-03,WAP2,WS_25_20,0.0,9521.300000001693,66,66,completed
2023-01-03/WBEN,2023-01-03,WBEN,WS_2_20,0.0,12321.449999960945,109,109,completed
2023-01-03/WJER,2023-01-03,WJER,WS_30_20,0.0,12292.699999961364,82,82,completed
2023-01-03/WJGK,2023-01-03,WJGK,WS_8_20,0.0,10312.099999990185,57,57,completed
2023-01-03/WJYG,2023-01-03,WJYG,WS_13_20,0.0,11095.399999978787,63,63,completed
2023-01-03/WMTK,2023-01-03,WMTK,WS_25_20,0.0,10818.099999982822,66,66,completed
2023-01-03/WRA2,2023-01-03,WRA2,WS_19_20,0.0,9433.450000002971,36,36,completed
2023-01-03/WRAU,2023-01-03,WRAU,WS_8_20,0.0,11748.349999969285,124,124,completed
2023-01-03/WTML,2023-01-03,WTML,WS_13_20,0.0,12316.749999961014,105,105,completed
2023-01-03/WTRG,2023-01-03,WTRG,WS_19_20,0.0,10702.199999984508,62,62,completed
