workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,3640.0000000044765,0.29541977608284853,678,364
WS_8_20,3410.00000000364,0.27675314187976646,604,341
WS_13_20,3900.0000000054224,0.3165211886602457,735,390
WS_19_20,2720.0000000011296,0.2207532392705202,463,272
WS_25_20,2840.000000001566,0.2304923527677804,438,284
WS_30_20,3410.00000000364,0.27675314187976646,553,341
