workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,3680.000000004622,0.19401198867723699,713,368
WS_8_20,4040.0000000059317,0.2129914223522293,836,404
WS_13_20,3960.0000000056407,0.20877377042445322,850,396
WS_19_20,3300.0000000032396,0.17397814202030065,789,330
WS_25_20,3880.0000000053496,0.20455611849667715,797,388
WS_30_20,3930.0000000055315,0.2071921509515372,848,393
