task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,1511.3999999991731,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,4101.550000006156,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,299.8500000000339,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1587.6499999991038,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,4565.300000007843,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,154.75000000000094,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,7351.450000017979,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2773.0000000013224,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,7564.7000000187545,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,3528.9000000040724,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,3947.1000000055938,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,6391.100000014485,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,302.8500000000346,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,706.9999999999047,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,3679.5000000046202,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,6727.650000015709,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,9944.199999995539,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,7706.200000019269,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,305.85000000003527,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,7934.9500000201015,3,3,completed
