task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1293.1499999993716,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,3220.35000000295,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,138.04999999999714,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,198.45000000001087,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1477.549999999204,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,913.7999999997166,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,1544.7499999991428,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,3919.950000005495,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,3402.850000003614,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1001.7999999996366,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,3087.300000002466,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,3289.900000003203,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,2670.5000000009495,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,3375.150000003513,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,4687.950000008289,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,6302.950000014164,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,4067.05000000603,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,6976.000000016613,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,1680.2999999990195,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,2094.799999998855,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,4772.450000008596,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,4731.650000008448,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,2217.7499999993024,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,4166.750000006393,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,6970.4000000165925,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,10502.949999987408,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,6167.10000001367,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,3006.750000002173,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,6362.050000014379,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,4367.000000007121,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,10985.89999998038,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,6459.050000014732,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,4543.150000007762,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,3072.450000002412,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,11017.249999979924,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,5114.000000009839,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,8847.200000011502,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,12512.89999995816,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,4966.650000009303,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,7005.0500000167185,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,5224.000000010239,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,9518.400000001735,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,14220.049999933317,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,9788.299999997807,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,8854.2000000114,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,5294.350000010495,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,9655.649999999738,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,5335.650000010645,4,4,completed
2023-03-03/MAYA,2023-03-03,MAYA,WS_13_20,0.0,5663.95000001184,1,1,completed
2023-03-03/MLP2,2023-03-03,MLP2,WS_30_20,0.0,5492.650000011216,2,2,completed
2023-03-03/MMJJ,2023-03-03,MMJJ,WS_13_20,0.0,6022.100000013143,7,7,completed
2023-03-03/MMKA,2023-03-03,MMKA,WS_30_20,0.0,5560.750000011464,2,2,completed
2023-03-03/MMMA,2023-03-03,MMMA,WS_2_20,0.0,10271.699999990773,4,4,completed
2023-03-03/MMSI,2023-03-03,MMSI,WS_2_20,0.0,10308.949999990231,1,1,completed
2023-03-03/MSHM,2023-03-03,MSHM,WS_2_20,0.0,10848.049999982386,8,8,completed
2023-03-03/PANJ,2023-03-03,PANJ,WS_30_20,0.0,7745.100000019411,140,140,completed
2023-03-03/PKMT,2023-03-03,PKMT,WS_13_20,0.0,7762.950000019476,79,79,completed
2023-03-03/PMJY,2023-03-03,PMJY,WS_8_20,0.0,5100.750000009791,6,6,completed
2023-03-03/PONT,2023-03-03,PONT,WS_2_20,0.0,11011.249999980011,1,1,completed
2023-03-03/PUJA,2023-03-03,PUJA,WS_13_20,0.0,8819.500000011905,32,32,completed
2023-03-03/PUPT,2023-03-03,PUPT,WS_19_20,0.0,10097.749999993304,4,4,completed
2023-03-03/RUDA,2023-03-03,RUDA,WS_8_20,0.0,7685.750000019195,178,178,completed
2023-03-03/SEBR,2023-03-03,SEBR,WS_25_20,0.0,15634.899999912728,51,51,completed
2023-03-03/SEMY,2023-03-03,SEMY,WS_19_20,0.0,12253.649999961932,118,118,completed
2023-03-03/SETA,2023-03-03,SETA,WS_30_20,0.0,10278.399999990675,96,96,completed
2023-03-03/SPER,2023-03-03,SPER,WS_30_20,0.0,11874.44999996745,69,69,completed
2023-03-03/SRPA,2023-03-03,SRPA,WS_8_20,0.0,9720.449999998795,76,76,completed
2023-03-03/SRSB,2023-03-03,SRSB,WS_19_20,0.0,15603.399999913187,105,105,completed
2023-03-03/SRSD,2023-03-03,SRSD,WS_8_20,0.0,11968.64999996608,96,96,completed
2023-03-03/SS14,2023-03-03,SS14,WS_13_20,0.0,11406.199999974264,133,133,completed
2023-03-03/STT3,2023-03-03,STT3,WS_19_20,0.0,16084.499999906186,18,18,completed
2023-03-03/TJKR,2023-03-03,TJKR,WS_30_20,0.0,14706.499999926238,98,98,completed
2023-03-03/TMBM,2023-03-03,TMBM,WS_19_20,0.0,16487.74999990032,2,2,completed
2023-03-03/TMCO,2023-03-03,TMCO,WS_25_20,0.0,15927.949999908464,1,1,completed
2023-03-03/TMDY,2023-03-03,TMDY,WS_25_20,0.0,16137.299999905417,8,8,completed
2023-03-03/TMKR,2023-03-03,TMKR,WS_2_20,0.0,11653.84999997066,14,14,completed
2023-03-03/TMMI,2023-03-03,TMMI,WS_13_20,0.0,11557.499999972062,1,1,completed
2023-03-03/TMML,2023-03-03,TMML,WS_25_20,0.0,17807.19999988112,125,125,completed
2023-03-03/TMMU,2023-03-03,TMMU,WS_13_20,0.0,12061.149999964733,2,2,completed
2023-03-03/TMNU,2023-03-03,TMNU,WS_30_20,0.0,15110.699999920356,7,7,completed
2023-03-03/TMSJ,2023-03-03,TMSJ,WS_25_20,0.0,18970.099999864196,115,115,completed
2023-03-03/TMTM,2023-03-03,TMTM,WS_19_20,0.0,17480.59999988587,60,60,completed
2023-03-03/TMYL,2023-03-03,TMYL,WS_8_20,0.0,12093.249999964266,1,1,completed
2023-03-03/TPAN,2023-03-03,TPAN,WS_13_20,0.0,14283.79999993239,66,66,completed
2023-03-03/TPKA,2023-03-03,TPKA,WS_2_20,0.0,13009.399999950934,67,67,completed
2023-03-03/TPTR,2023-03-03,TPTR,WS_2_20,0.0,14041.949999935909,3,3,completed
2023-03-03/TSDA,2023-03-03,TSDA,WS_8_20,0.0,14555.24999992844,112,112,completed
2023-03-03/TSGB,2023-03-03,TSGB,WS_2_20,0.0,15440.649999915555,68,68,completed
2023-03-03/TTNG,2023-03-03,TTNG,WS_19_20,0.0,18157.899999876015,46,46,completed
2023-03-03/VVSM,2023-03-03,VVSM,WS_2_20,0.0,16531.09999989969,67,67,completed
2023-03-03/WBCK,2023-03-03,WBCK,WS_2_20,0.0,17132.849999890932,21,21,completed
2023-03-03/WGMS,2023-03-03,WGMS,WS_13_20,0.0,15538.999999914124,32,32,completed
2023-03-03/WKBH,2023-03-03,WKBH,WS_19_20,0.0,18709.39999986799,44,44,completed
