workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4440.000000007387,0.23405253530762474,757,444
WS_8_20,3920.000000005495,0.20664097711838936,707,392
WS_13_20,3140.0000000026575,0.16552363983453625,563,314
WS_19_20,4820.000000008769,0.2540840585997583,896,482
WS_25_20,5230.000000010261,0.2756970179412708,913,523
WS_30_20,4340.000000007023,0.22878108180969486,746,434
