workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5100.000000009788,0.29184131843853867,678,510
WS_8_20,4450.000000007423,0.25464585628454334,604,445
WS_13_20,5120.000000009861,0.2929857941971231,735,512
WS_19_20,3500.000000003967,0.20028325775178094,463,350
WS_25_20,3480.0000000038945,0.19913878199319646,438,348
WS_30_20,4250.000000006696,0.2432010986986986,553,425
