task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,1061.4499999995824,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,964.2999999996707,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,532.5000000000634,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1201.7499999994548,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,405.900000000058,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,582.2500000000182,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,850.2499999997744,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,720.7499999998922,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,437.80000000006527,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,973.5499999996623,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,1627.7499999990673,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,1699.0499999990025,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,1143.199999999508,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2281.649999999535,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1812.4999999988993,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,2443.1500000001224,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,4366.70000000712,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,4779.700000008623,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1596.3999999990958,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,3078.1000000024324,12,12,completed
