task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,1424.5499999992521,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,5635.450000011736,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,500.55000000007954,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1610.2999999990832,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,4742.200000008486,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,431.10000000006374,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,9884.499999996407,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2498.250000000323,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,10162.69999999236,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,3127.1000000026106,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,3591.5000000043,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,6250.600000013974,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,469.90000000007257,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,707.2999999999045,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,4149.950000006332,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,6681.00000001554,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,11324.799999975448,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,10540.499999986861,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,502.9500000000801,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,10740.499999983951,3,3,completed
2023-02-03/JKTP,2023-02-03,JKTP,WS_8_20,0.0,4379.650000007167,10,10,completed
2023-02-03/KBES,2023-02-03,KBES,WS_2_20,0.0,3219.050000002945,1,1,completed
2023-02-03/KELS,2023-02-03,KELS,WS_30_20,0.0,1123.5999999995258,6,6,completed
2023-02-03/KIDP,2023-02-03,KIDP,WS_25_20,0.0,11415.999999974121,1,1,completed
2023-02-03/KJIN,2023-02-03,KJIN,WS_30_20,0.0,2933.5500000019065,40,40,completed
2023-02-03/KJRH,2023-02-03,KJRH,WS_2_20,0.0,7613.300000018931,137,137,completed
2023-02-03/KJSC,2023-02-03,KJSC,WS_25_20,0.0,13219.29999994788,57,57,completed
2023-02-03/KKCH,2023-02-03,KKCH,WS_8_20,0.0,7894.250000019953,105,105,completed
2023-02-03/KKDG,2023-02-03,KKDG,WS_13_20,0.0,11538.599999972337,43,43,completed
2023-02-03/KKIN,2023-02-03,KKIN,WS_2_20,0.0,8008.400000020369,7,7,completed
2023-02-03/KKLD,2023-02-03,KKLD,WS_25_20,0.0,17382.949999887293,147,147,completed
2023-02-03/KPBR,2023-02-03,KPBR,WS_2_20,0.0,8047.30000002051,4,4,completed
2023-02-03/KTTG,2023-02-03,KTTG,WS_13_20,0.0,11562.39999997199,1,1,completed
2023-02-03/KULA,2023-02-03,KULA,WS_19_20,0.0,11160.299999977842,9,9,completed
2023-02-03/MBPN,2023-02-03,MBPN,WS_19_20,0.0,11368.399999974814,2,2,completed
2023-02-03/MLP2,2023-02-03,MLP2,WS_30_20,0.0,3555.0500000041675,4,4,completed
2023-02-03/MMIM,2023-02-03,MMIM,WS_2_20,0.0,9265.20000000542,6,6,completed
2023-02-03/MMJJ,2023-02-03,MMJJ,WS_13_20,0.0,11834.59999996803,2,2,completed
2023-02-03/MMKA,2023-02-03,MMKA,WS_30_20,0.0,3797.5000000050495,1,1,completed
2023-02-03/MMMA,2023-02-03,MMMA,WS_2_20,0.0,9315.30000000469,1,1,completed
2023-02-03/MMNB,2023-02-03,MMNB,WS_13_20,0.0,12399.149999959815,10,10,completed
2023-02-03/MMSA,2023-02-03,MMSA,WS_2_20,0.0,10064.199999993793,7,7,completed
2023-02-03/MMSI,2023-02-03,MMSI,WS_2_20,0.0,10235.4999999913,1,1,completed
2023-02-03/MMTU,2023-02-03,MMTU,WS_19_20,0.0,11787.049999968722,1,1,completed
2023-02-03/PAGU,2023-02-03,PAGU,WS_30_20,0.0,4236.950000006648,5,5,completed
2023-02-03/PANJ,2023-02-03,PANJ,WS_30_20,0.0,9110.750000007667,157,157,completed
2023-02-03/PMJY,2023-02-03,PMJY,WS_8_20,0.0,8255.600000020111,5,5,completed
2023-02-03/PUJA,2023-02-03,PUJA,WS_13_20,0.0,14312.449999931972,62,62,completed
2023-02-03/RUDA,2023-02-03,RUDA,WS_8_20,0.0,12006.899999965523,149,149,completed
2023-02-03/SEBR,2023-02-03,SEBR,WS_25_20,0.0,21884.94999982178,189,189,completed
2023-02-03/SEMY,2023-02-03,SEMY,WS_19_20,0.0,14249.499999932888,92,92,completed
2023-02-03/SETA,2023-02-03,SETA,WS_30_20,0.0,14224.099999933258,238,238,completed
2023-02-03/SPER,2023-02-03,SPER,WS_30_20,0.0,17096.299999891464,85,85,completed
2023-02-03/SRPA,2023-02-03,SRPA,WS_8_20,0.0,17336.649999887966,240,240,completed
2023-02-03/SRSD,2023-02-03,SRSD,WS_8_20,0.0,19324.39999985904,60,60,completed
2023-02-03/SS14,2023-02-03,SS14,WS_13_20,0.0,18386.099999872695,123,123,completed
2023-02-03/TGYA,2023-02-03,TGYA,WS_30_20,0.0,17474.649999885958,2,2,completed
2023-02-03/TJKR,2023-02-03,TJKR,WS_30_20,0.0,21572.99999982632,155,155,completed
2023-02-03/TMBM,2023-02-03,TMBM,WS_19_20,0.0,14197.049999933652,1,1,completed
2023-02-03/TMCO,2023-02-03,TMCO,WS_25_20,0.0,22030.949999819655,2,2,completed
2023-02-03/TMDY,2023-02-03,TMDY,WS_25_20,0.0,22305.849999815655,7,7,completed
2023-02-03/TMMI,2023-02-03,TMMI,WS_13_20,0.0,19018.449999863493,3,3,completed
2023-02-03/TMMU,2023-02-03,TMMU,WS_13_20,0.0,19130.349999861864,5,5,completed
2023-02-03/TMNU,2023-02-03,TMNU,WS_30_20,0.0,21680.449999824756,3,3,completed
2023-02-03/TMTM,2023-02-03,TMTM,WS_19_20,0.0,17510.99999988543,119,119,completed
2023-02-03/TMYL,2023-02-03,TMYL,WS_8_20,0.0,19411.59999985777,1,1,completed
2023-02-03/TPAN,2023-02-03,TPAN,WS_13_20,0.0,22624.599999811016,147,147,completed
2023-02-03/TPKA,2023-02-03,TPKA,WS_2_20,0.0,13097.549999949651,102,102,completed
2023-02-03/TSDA,2023-02-03,TSDA,WS_8_20,0.0,21627.84999982552,78,78,completed
2023-02-03/TSGB,2023-02-03,TSGB,WS_2_20,0.0,18818.04999986641,216,216,completed
2023-02-03/TSUS,2023-02-03,TSUS,WS_2_20,0.0,18992.199999863875,1,1,completed
2023-02-03/TTNG,2023-02-03,TTNG,WS_19_20,0.0,19725.04999985321,48,48,completed
2023-02-03/VVSM,2023-02-03,VVSM,WS_2_20,0.0,21589.149999826084,76,76,completed
2023-02-03/WBCK,2023-02-03,WBCK,WS_2_20,0.0,22157.399999817815,22,22,completed
2023-02-03/WGMS,2023-02-03,WGMS,WS_13_20,0.0,23301.549999801166,36,36,completed
2023-02-03/WKBH,2023-02-03,WKBH,WS_19_20,0.0,20748.649999838315,33,33,completed
2023-02-03/WKBS,2023-02-03,WKBS,WS_30_20,0.0,22460.14999981341,29,29,completed
2023-02-03/WKKR,2023-02-03,WKKR,WS_2_20,0.0,23122.099999803777,45,45,completed
2023-02-03/WKLP,2023-02-03,WKLP,WS_8_20,0.0,22635.34999981086,43,43,completed
2023-02-03/WSBJ,2023-02-03,WSBJ,WS_30_20,0.0,23990.59999979114,120,120,completed
2023-02-03/WTNM,2023-02-03,WTNM,WS_8_20,0.0,23275.24999980155,35,35,completed
