robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1502.2999999991814,10762.649999983629,1532.2999999991541,0,8665.000000014154,20.250000000000153,1508.0999999991761,3337.9999999987676,8287.999999992395,22482.499999996115,0.9371378790106061
AMR_02,1556.599999999132,11473.399999973286,1556.549999999132,0,8346.900000018783,21.35000000000017,1035.7999999996057,3653.9999999982215,8895.99999999568,22954.799999990333,0.956824756370836
AMR_03,1466.0999999992143,11102.449999978684,1571.3999999991186,0,8812.100000012013,20.00000000000015,1018.5499999996214,4115.999999997989,7835.999999992451,22972.04999998903,0.9575437879915061
AMR_04,1375.5999999992966,10829.999999982649,1444.7499999992338,0,9039.10000000871,18.70000000000013,1282.4499999993814,3609.999999998255,8043.999999991997,22708.14999998989,0.9465436462692717
AMR_05,1447.9999999992308,10855.049999982284,1486.9999999991953,0,9248.950000005656,19.750000000000146,931.8499999997002,3431.9999999985803,8291.999999992595,23058.749999986365,0.9611577034416444
AMR_06,1484.1999999991979,10935.69999998111,1524.1499999991615,0,8442.050000017398,20.350000000000154,1584.149999999107,3591.9999999982665,8139.999999992273,22406.44999999687,0.9339678874305744
AMR_07,1375.5999999992966,10608.499999985872,1511.0499999991735,0,9336.350000004384,18.70000000000013,1140.3999999995106,3717.9999999982124,7563.999999993021,22850.199999988727,0.9524647153546664
AMR_08,1375.5999999992966,11028.049999979767,1487.0999999991952,0,8719.600000013359,18.75000000000013,1361.4999999993095,3899.999999998194,8007.999999991939,22629.099999991617,0.9432486057117632
AMR_09,1447.9999999992308,11087.149999978907,1554.0999999991343,0,8741.250000013044,19.550000000000143,1140.5499999995104,4013.9999999978204,7903.999999992573,22850.049999990315,0.9524584629058568
AMR_10,1375.5999999992966,11038.649999979612,1506.6999999991774,0,8619.000000014823,18.70000000000013,1431.9499999992454,4023.9999999977445,7883.9999999922575,22558.64999999291,0.9403120388897862
AMR_11,1466.0999999992143,10599.849999985998,1544.6999999991428,0,8899.100000010747,20.00000000000015,1460.849999999219,3589.999999998257,7579.999999993078,22529.749999995103,0.9391074004064611
AMR_12,1447.9999999992308,11023.449999979834,1549.2999999991387,0,8375.95000001836,19.700000000000145,1574.199999999116,3503.999999998539,8363.999999992937,22416.399999996564,0.934382633205994
AMR_13,1466.0999999992143,11146.299999978046,1554.1499999991343,0,8516.900000016309,19.95000000000015,1287.199999999377,3847.9999999978377,8171.99999999209,22703.399999992704,0.9463456520549864
AMR_14,1447.9999999992308,11058.299999979326,1553.1499999991352,0,8608.800000014971,19.800000000000146,1302.549999999363,3843.9999999980323,8063.999999992322,22688.049999992665,0.9457058181200214
AMR_15,1502.2999999991814,10921.849999981312,1536.6499999991502,0,8830.700000011742,20.450000000000156,1178.6499999994758,3563.999999998415,8143.999999992162,22811.949999991386,0.9508703408914319
AMR_16,1357.499999999313,10369.49999998935,1404.99999999927,0,9307.850000004799,18.400000000000126,1532.349999999154,3335.9999999988145,7743.999999992854,22458.24999999273,0.9361270664422003
