method,date,status,sim_duration_s,makespan_hours,success_flag,failure_reason,released_tasks,completed_tasks,unfinished_tasks,source_lines,completed_lines,unfinished_lines,completion_ratio,rack_jobs,completed_rack_jobs,line_throughput_per_hour,planner_failures,replans,mean_planning_latency_ms,wall_clock_seconds,simulated_seconds_per_wall_second,safety_blocked_robot_substeps,empty_distance_m,loaded_distance_m,travel_distance_m,travel_metres_per_completed_line,rack_presentations,completed_order_lines_per_rack_presentation,min_completed_order_lines_per_rack_presentation,max_completed_order_lines_per_rack_presentation,lines_per_completed_rack_trip,skus_per_completed_rack_trip,rack_trips_per_1000_lines,mean_store_completion_seconds,p95_store_completion_seconds,amr_utilization,reservation_wait_seconds_per_line,safety_wait_seconds_per_line,replans_per_1000_lines,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,layout,slotting_strategy,run_wall_clock_seconds
current_heat,2023-01-03,completed,16091.949999906077,4.469986111085022,True,,97,97,0,3471,3471,0,1.0,1958,1958,776.5124798469379,1638,8918,3.5718513667703577,2015.284415857,7.984952333918075,0,61710.00000001196,186851.99999988632,248561.99999989828,71.61106309417985,1958,1.7727272727272727,1,11,1.7727272727272727,1.6077630234933606,564.1025641025641,7245.202061845164,14563.089999928325,0.8953034747256886,77.0666810719166,0.0,2569.2883895131085,35439.79999998968,238126.20000051564,34755.5499999903,0,267498.45000062254,467.15000000000134,67390.84999996857,regenerated_check_basic_zone_off,basic,2015.38677361
current_heat,2023-02-03,completed,20419.449999843106,5.672069444400862,True,,81,81,0,4833,4833,0,1.0,2372,2372,852.0699627136718,2706,13858,3.6355564147199235,2646.488226349,7.715677627636018,0,98821.99999999648,231039.99999982794,329861.99999982445,68.25201738047268,2372,2.0375210792580103,1,12,2.0375210792580103,1.8532883642495783,490.79246844609975,10624.067283909031,19884.949999850884,0.942858463385393,74.98481274577577,0.0,2867.370163459549,42933.19999998287,317143.5500007812,47051.89999997913,0,362401.60000033426,575.8000000000028,46671.949999979464,regenerated_check_basic_zone_off,basic,2646.6066757299996
current_heat,2023-03-03,completed,21020.999999834352,5.839166666620653,True,,100,100,0,4582,4582,0,1.0,2560,2560,784.7010132786254,2549,13716,3.8720509468142024,2830.257072843001,7.427240515194155,0,100645.99999999424,243027.99999981222,343673.99999980646,75.00523788734318,2560,1.78984375,1,12,1.78984375,1.670703125,558.7079877782628,10584.656999959334,19893.97249985075,0.9240074211589625,76.53424268889053,0.0,2993.4526407682233,46335.99999997976,330774.0000007256,48532.19999997777,0,350679.9000004964,620.3000000000035,63897.599999965925,regenerated_check_basic_zone_off,basic,2830.4042089990007
