workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5010.000000009461,0.20979679861194678,713,501
WS_8_20,5740.000000012116,0.24036599282092663,836,574
WS_13_20,5730.00000001208,0.23994723673587212,850,573
WS_19_20,5080.000000009715,0.2127280912073284,789,508
WS_25_20,5480.00000001117,0.22947833460950917,797,548
WS_30_20,5920.000000012771,0.24790360235190798,848,592
