task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,1411.499999999264,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,5431.850000010995,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,390.3500000000545,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1618.6499999990756,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,4998.600000009419,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,231.1500000000183,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,9533.80000000151,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2133.749999998997,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,9699.199999999104,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,3155.250000002713,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,3187.7500000028313,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,6544.600000015043,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,330.80000000004094,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,503.8000000000803,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,3359.450000003456,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,6711.25000001565,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,11319.099999975531,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,10565.3999999865,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,321.7500000000389,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,11089.849999978867,3,3,completed
2023-02-03/JKTP,2023-02-03,JKTP,WS_8_20,0.0,3842.3000000052125,10,10,completed
2023-02-03/KBES,2023-02-03,KBES,WS_2_20,0.0,3097.800000002504,1,1,completed
2023-02-03/KELS,2023-02-03,KELS,WS_30_20,0.0,575.9500000000239,6,6,completed
2023-02-03/KIDP,2023-02-03,KIDP,WS_25_20,0.0,11508.549999972774,1,1,completed
2023-02-03/KJIN,2023-02-03,KJIN,WS_30_20,0.0,2187.999999999194,40,40,completed
2023-02-03/KJRH,2023-02-03,KJRH,WS_2_20,0.0,7007.950000016729,137,137,completed
2023-02-03/KJSC,2023-02-03,KJSC,WS_25_20,0.0,13652.94999994157,57,57,completed
2023-02-03/KKCH,2023-02-03,KKCH,WS_8_20,0.0,7060.40000001692,105,105,completed
2023-02-03/KKDG,2023-02-03,KKDG,WS_13_20,0.0,11214.999999977046,43,43,completed
