job_id,task_id,store_id,robot,rack_id,workstation,covered_skus,covered_lines,dispatch_time_s,completion_time_s,station_release_time_s,to_pickup_time_s,pickup_wait_time_s,to_dropoff_entry_time_s,to_workstation_time_s,dropoff_wait_time_s,to_ingestor_exit_time_s,to_return_time_s,return_wait_time_s,idle_time_s,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m
J000001,2023-01-03/AMPP,AMPP,AMR_01,G17_13,WS_13_20,"[""110227"", ""124208""]",2,0.05,194.1500000000099,91.04999999999697,0.05,16.350000000000097,20.400000000000155,80.94999999999754,80.99999999999754,90.99999999999697,91.04999999999697,190.10000000000898,194.1500000000099,18.100000000000122,85.74999999999727,17.20000000000011,0,72.79999999999801,0.25,0,10.0,64.00000000000024
J000002,2023-01-03/BDBU,BDBU,AMR_40,G15_15,WS_19_20,"[""107238"", ""132437""]",2,0.05,226.90000000001734,82.79999999999744,0.05,15.350000000000083,19.40000000000014,72.69999999999801,72.74999999999801,82.74999999999744,82.79999999999744,222.85000000001642,226.90000000001734,18.100000000000122,66.69999999999835,14.300000000000068,0,127.4999999999949,0.25,0,10.0,48.0
J000003,2023-01-03/APUR,APUR,AMR_03,G27_15,WS_25_20,"[""100167""]",1,0.05,86.49999999999723,58.34999999999882,0.05,29.500000000000284,33.55000000000023,48.249999999999396,48.29999999999939,58.299999999998825,58.34999999999882,82.44999999999746,86.49999999999723,18.100000000000122,57.44999999999887,8.549999999999986,0,2.1000000000000005,0.25,0,28.0,36.00000000000003
J000004,2023-01-03/BDPP,BDPP,AMR_09,G3_13,WS_2_20,"[""107398""]",1,0.05,91.49999999999694,53.09999999999912,0.05,16.400000000000098,20.450000000000156,42.999999999999694,43.04999999999969,53.04999999999912,53.09999999999912,87.44999999999717,91.49999999999694,18.100000000000122,58.19999999999883,11.450000000000028,0,3.4499999999999957,0.25,0,14.0,44.000000000000114
J000005,2023-01-03/BDRW,BDRW,AMR_33,G9_8,WS_30_20,"[""110178"", ""124208""]",2,0.05,272.0500000000276,127.89999999999488,0.05,6.8999999999999835,10.95000000000002,117.79999999999545,117.84999999999545,127.84999999999488,127.89999999999488,268.00000000002666,272.0500000000276,18.100000000000122,153.80000000000072,19.150000000000137,0,80.69999999999756,0.25,0,4.0,179.99999999999557
J000006,2023-01-03/BKIN,BKIN,AMR_02,G29_14,WS_8_20,"[""101256"", ""110473""]",2,0.05,356.1500000000467,140.5499999999977,0.05,34.75000000000016,38.79999999999993,130.4499999999954,130.49999999999542,140.4999999999977,140.5499999999977,352.1000000000458,356.1500000000467,18.100000000000122,150.39999999999995,17.15000000000011,0,170.20000000000445,0.25,0,30.0,120.00000000000043
J000007,2023-01-03/AMPP,AMPP,AMR_36,G14_10,WS_13_20,"[""107303"", ""110374""]",2,0.05,90.449999999997,57.14999999999889,0.05,4.94999999999999,8.999999999999993,47.049999999999464,47.09999999999946,57.09999999999889,57.14999999999889,86.39999999999723,90.449999999997,18.100000000000122,58.34999999999882,9.5,0,4.199999999999993,0.25,0,4.0,56.00000000000041
J000008,2023-01-03/BDBU,BDBU,AMR_04,G18_6,WS_19_20,"[""110603"", ""112010""]",2,0.05,142.7499999999982,99.84999999999647,0.05,14.40000000000007,18.450000000000127,89.74999999999704,89.79999999999704,99.79999999999647,99.84999999999647,138.6999999999973,142.7499999999982,18.100000000000122,80.79999999999755,11.450000000000028,0,32.100000000000314,0.25,0,10.0,72.00000000000065
J000009,2023-01-03/APUR,APUR,AMR_05,G26_12,WS_25_20,"[""112432""]",1,0.05,110.29999999999588,77.24999999999775,0.05,32.600000000000286,36.650000000000055,67.14999999999833,67.19999999999833,77.19999999999776,77.24999999999775,106.2499999999961,110.29999999999588,18.100000000000122,70.39999999999814,13.350000000000055,0,8.14999999999998,0.25,0,22.0,52.00000000000023
J000010,2023-01-03/BDPP,BDPP,AMR_27,G8_15,WS_2_20,"[""112007""]",1,0.05,118.5499999999954,87.19999999999719,0.05,15.350000000000083,19.40000000000014,77.09999999999776,77.14999999999776,87.14999999999719,87.19999999999719,114.49999999999564,118.5499999999954,18.100000000000122,58.649999999998805,10.450000000000014,0,31.050000000000306,0.25,0,10.0,48.00000000000044
J000011,2023-01-03/BDRW,BDRW,AMR_37,G26_13,WS_30_20,"[""125179""]",1,0.05,182.3500000000072,148.59999999999954,0.05,95.64999999999671,99.69999999999648,138.49999999999724,138.54999999999725,148.54999999999953,148.59999999999954,178.3000000000063,182.3500000000072,18.100000000000122,88.29999999999713,13.350000000000055,0,62.2999999999986,0.25,0,34.0,60.00000000000013
J000012,2023-01-03/BKIN,BKIN,AMR_25,G9_13,WS_8_20,"[""110569""]",1,0.05,101.29999999999639,43.39999999999967,0.05,6.8999999999999835,10.95000000000002,33.300000000000246,33.35000000000024,43.349999999999675,43.39999999999967,97.24999999999662,101.29999999999639,18.100000000000122,58.89999999999879,11.500000000000028,0,12.500000000000043,0.25,0,4.0,56.00000000000041
