task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,712.4499999998998,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,675.4499999999334,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,423.7500000000621,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1014.549999999625,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,812.6499999998086,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,880.3499999997471,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,1066.349999999578,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,789.8499999998294,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,585.2500000000155,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,1024.8499999996156,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,2236.2499999993697,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,2346.8999999997723,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,778.9499999998393,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2551.350000000516,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1596.299999999096,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,2171.499999999134,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,3347.5000000034124,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,3504.850000003985,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1672.8999999990262,10,10,completed
