task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,687.3999999999226,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,636.6999999999687,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,457.60000000006977,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1025.499999999615,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,517.2000000000774,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,720.4999999998925,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,915.4999999997151,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,747.8499999998676,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,633.5999999999715,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,1213.2999999994443,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,2779.150000001345,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,2975.150000002058,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,774.6999999998432,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,3238.800000003017,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1701.1999999990005,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,2639.550000000837,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,2817.8500000014856,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,3160.0000000027303,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1458.9999999992208,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,3085.65000000246,12,12,completed
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,3618.8000000043994,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,2435.7000000000953,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,1477.2999999992041,3,3,completed
