robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,850.699999999774,5807.05000001236,865.3499999997607,0,6986.600000016651,11.350000000000026,1570.899999999119,1674.000000000321,4363.999999997624,14521.050000028546,0.9023797613162668
AMR_02,868.7999999997576,5987.700000013017,876.8499999997503,0,6972.200000016599,11.60000000000003,1374.7999999992974,2128.000000000393,4135.99999999774,14717.150000029125,0.9145659786486425
AMR_03,941.1999999996917,6178.250000013711,900.0499999997292,0,6849.650000016153,12.450000000000042,1210.349999999447,1690.0000000003654,4691.999999997322,14881.600000029284,0.9247853740607038
AMR_04,977.3999999996588,5654.950000011807,858.6499999997668,0,6620.450000015319,12.500000000000043,1967.9999999987579,1478.0000000003117,4395.999999997643,14123.95000002655,0.8777028265753366
AMR_05,941.1999999996917,6048.600000013239,935.8499999996966,0,6844.100000016133,12.600000000000044,1309.5999999993567,1630.0000000002954,4563.999999997576,14782.35000002876,0.9186176939472867
AMR_06,778.2999999998399,5847.050000012506,819.6499999998023,0,6696.850000015597,10.300000000000011,1939.7999999987835,1192.000000000191,4991.99999999647,14152.150000027745,0.8794552555849569
AMR_07,977.3999999996588,6419.400000014588,938.2499999996944,0,6106.50000001345,13.05000000000005,1637.3499999990586,1842.0000000003988,4907.999999996704,14454.600000027389,0.8982503674266795
AMR_08,977.3999999996588,6186.850000013742,886.5999999997414,0,6720.300000015683,12.600000000000044,1308.199999999358,1394.0000000002374,5023.99999999693,14783.750000028826,0.9187046939690412
AMR_09,832.5999999997905,5898.750000012694,829.4999999997933,0,7400.850000018158,10.85000000000002,1119.3999999995297,1288.0000000002349,4931.999999996677,14972.550000030436,0.9304372683309248
AMR_10,995.4999999996423,6345.100000014318,925.9999999997056,0,6180.450000013719,13.250000000000053,1631.6499999990638,1564.0000000002808,5063.999999996571,14460.300000027386,0.8986045818009493
AMR_11,959.2999999996753,6361.400000014377,938.4999999996942,0,6635.550000015374,12.600000000000044,1184.5999999994704,1794.0000000003486,4791.999999996972,14907.350000029122,0.9263855530321764
AMR_12,959.2999999996753,6498.200000014875,909.6499999997204,0,6289.700000014116,12.700000000000045,1422.399999999254,1752.0000000003877,5083.999999996818,14669.550000028386,0.9116079779090792
AMR_13,941.1999999996917,6257.6500000139995,903.9999999997256,0,6705.600000015629,12.500000000000043,1270.9999999993918,1318.0000000002397,5203.999999996495,14820.950000029046,0.9210164088327114
AMR_14,832.5999999997905,6078.950000013349,839.3499999997844,0,6622.000000015325,10.95000000000002,1708.0999999989942,1534.000000000316,4887.999999996661,14383.85000002825,0.8938537591846981
AMR_15,832.5999999997905,5813.900000012385,851.6999999997731,0,5869.150000012586,11.250000000000025,2713.3500000011054,1608.0000000003224,4503.999999997289,13378.600000024535,0.8313846364239649
AMR_16,814.499999999807,5653.500000011802,856.4499999997688,0,6645.900000015412,11.000000000000021,2110.5999999989126,1720.0000000003306,4187.999999997833,13981.350000026789,0.8688412529313347
AMR_17,850.699999999774,5757.300000012179,811.4499999998097,0,6858.100000016184,11.150000000000023,1803.2499999989077,1246.0000000002208,4731.999999997042,14288.700000027946,0.8879408648492783
AMR_18,814.499999999807,5808.250000012365,878.8499999997484,0,7054.700000016899,10.800000000000018,1524.849999999161,1666.0000000003495,4367.99999999733,14567.100000028819,0.9052414406031488
AMR_19,778.2999999998399,5669.000000011858,812.3499999998089,0,6969.250000016588,10.15000000000001,1852.8999999988625,1862.0000000003686,4055.999999997975,14239.050000028094,0.8848554712207782
AMR_20,904.9999999997247,6252.950000013982,919.0499999997119,0,6308.250000014184,11.950000000000035,1694.7499999990064,1882.0000000004438,4631.9999999974125,14397.200000027602,0.8946833665349218
AMR_21,832.5999999997905,5702.800000011981,846.2499999997781,0,7244.900000017591,10.85000000000002,1454.5499999992248,1492.0000000003074,4455.999999997491,14637.40000002914,0.9096100845524981
AMR_22,959.2999999996753,5831.150000012448,858.449999999767,0,6746.050000015776,12.600000000000044,1684.3999999990158,1240.0000000001737,4823.999999997175,14407.550000027668,0.8953265452671528
AMR_23,904.9999999997247,6099.900000013426,845.4999999997788,0,6268.1000000140375,12.050000000000036,1961.3999999987639,1480.000000000295,5027.999999996862,14130.550000026966,0.8781129695350434
