workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5290.000000010479,0.24807728381413743,757,529
WS_8_20,5060.0000000096425,0.23729131495263533,707,506
WS_13_20,3870.0000000053133,0.1814856499735592,563,387
WS_19_20,6190.000000013753,0.2902832489243631,896,619
WS_25_20,6330.000000014263,0.29684862127484263,913,633
WS_30_20,5390.000000010843,0.2527668354930514,746,539
