task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1547.6499999991402,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,3674.3000000046013,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,99.69999999999648,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,269.500000000027,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1917.4499999988038,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,1389.9499999992836,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,1971.6999999987545,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,4756.95000000854,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,4157.900000006361,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1464.349999999216,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,4062.5500000060138,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,3786.150000005008,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,2628.250000000796,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,3830.950000005171,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,5060.300000009644,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,7486.050000018468,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,4928.400000009164,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,8036.900000020472,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,1674.4499999990248,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,1978.9999999987479,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,5246.050000010319,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,5457.150000011087,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,2099.449999998872,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,4659.050000008184,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,8119.200000020772,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,12528.499999957932,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,8251.800000020166,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,4082.900000006088,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,8463.100000017092,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,4683.100000008271,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,12760.999999954549,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,7549.7500000187,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,4732.25000000845,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,4415.200000007297,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,12949.649999951804,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,5968.050000012946,76,76,completed
