workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4100.00000000615,0.20078895367101723,713,410
WS_8_20,4120.000000006223,0.20176841198160964,836,412
WS_13_20,4040.0000000059317,0.19785057873923995,850,404
WS_19_20,3520.00000000404,0.17238466266383698,789,352
WS_25_20,3970.000000005677,0.19442247465216647,797,397
WS_30_20,3970.000000005677,0.19442247465216647,848,397
