task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/TMST,2023-01-03,TMST,WS_30_20,0.0,13003.749999951016,75,75,completed
2023-01-03/TMYL,2023-01-03,TMYL,WS_8_20,0.0,10008.549999994602,4,4,completed
2023-01-03/TSDA,2023-01-03,TSDA,WS_8_20,0.0,11731.849999969525,68,68,completed
2023-01-03/TSGB,2023-01-03,TSGB,WS_2_20,0.0,13723.64999994054,25,25,completed
2023-01-03/TTNG,2023-01-03,TTNG,WS_19_20,0.0,9390.550000003595,22,22,completed
2023-01-03/WAP2,2023-01-03,WAP2,WS_25_20,0.0,11895.999999967136,66,66,completed
2023-01-03/WBEN,2023-01-03,WBEN,WS_2_20,0.0,15519.749999914404,109,109,completed
2023-01-03/WJER,2023-01-03,WJER,WS_30_20,0.0,14385.649999930907,82,82,completed
2023-01-03/WJGK,2023-01-03,WJGK,WS_8_20,0.0,13237.249999947619,57,57,completed
2023-01-03/WJYG,2023-01-03,WJYG,WS_13_20,0.0,14697.44999992637,63,63,completed
2023-01-03/WMTK,2023-01-03,WMTK,WS_25_20,0.0,13473.899999944175,66,66,completed
2023-01-03/WRA2,2023-01-03,WRA2,WS_19_20,0.0,10801.549999983063,36,36,completed
2023-01-03/WRAU,2023-01-03,WRAU,WS_8_20,0.0,14986.949999922157,124,124,completed
2023-01-03/WTML,2023-01-03,WTML,WS_13_20,0.0,15820.99999991002,105,105,completed
2023-01-03/WTRG,2023-01-03,WTRG,WS_19_20,0.0,12436.149999959276,62,62,completed
